,Date,Open,High,Low,Close,Adj Close,Volume,MA5,CHMF,BBH,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,UD,STATE-A,STATE-B,STATE-C,STATE-D,STATE-E,STATE-F,STATE-G
10,2015-01-16,3.61916708946228,3.7758328914642334,3.601249933242798,3.766666889190674,3.758516550064087,70898400,3.81866660118103,0.0,4.333310256707947,3.388078430079051,259968000.0,0.0,1.0400161070042162,0.8436283135750102,0.39277558685841196,1.41,20.95,0.68,25.33973581683674,45.28054513188823,3.5628506056231135,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0
11,2015-01-20,3.829999923706055,3.877917051315308,3.701667070388794,3.849999904632568,3.8416690826416016,70946400,3.777583360671997,0.0,4.312429969204428,3.4004865507023574,189021600.0,0.0,1.0235719174904676,0.9250978696975055,0.1969480955859242,1.41,19.89,0.61,15.517337767477636,37.39129390596131,2.212380810234049,0.0,0.0,1.0,0.0,0.0,-2.0,-1.0
12,2015-01-21,3.815000057220459,3.961667060852051,3.7766671180725098,3.909167051315308,3.9007081985473633,66765600,3.777583360671997,0.0,4.297423459023027,3.4194995455186143,122256000.0,0.0,1.0037435423362626,0.9797734961390128,0.0479400923944997,1.41,18.85,0.6,14.622737750808412,25.923147277848273,1.5368090428144354,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0
13,2015-01-22,3.9583330154418954,4.137499809265137,3.853332996368408,4.126667022705078,4.117737293243408,81328800,3.7900833606719972,0.0,4.3335137711417016,3.4092242487107094,40927200.0,0.0,0.9941202427982625,1.012098703519761,-0.035956921442997114,1.41,16.4,0.58,23.044611565971024,18.49327044504093,5.563844382567074,1.0,-1.0,0.0,1.0,0.0,-2.0,-1.0
14,2015-01-23,4.126667022705078,4.191249847412109,4.08916711807251,4.154167175292969,4.145178318023682,71179200,3.857916784286499,0.0,4.412865537125786,3.366338132104356,-30252000.0,0.0,0.9774453594031569,1.0265334427883053,-0.09817616677029672,1.41,16.66,0.7,41.35134870665295,17.72822902808569,0.6664010552967836,1.0,0.0,1.0,0.0,0.0,-2.0,-1.0
15,2015-01-26,4.141666889190674,4.162499904632568,4.075832843780518,4.144999980926514,4.136030673980713,50402400,3.9613336086273194,0.0,4.461151361128554,3.3478242758305226,-80654400.0,53.901277614806745,0.9525107274557856,1.0277582386378996,-0.15049502236422807,1.41,15.52,0.66,63.065084323282555,26.3395660078108,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
16,2015-01-27,3.9479169845581055,3.950417041778565,3.7766671180725098,3.824167013168335,3.815891981124878,111993600,4.037000226974487,0.0,4.443742623898719,3.3588717470831337,31339200.0,60.26887023989511,0.8965267109527102,1.0196202441057727,-0.24618706630612497,1.41,17.22,0.76,77.95311056590903,42.48701486530217,-7.7402405122922175,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,2015-01-28,3.999583005905152,4.012499809265137,3.75583291053772,3.7583329677581783,3.750200510025024,94464000,4.031833648681641,0.0,4.427949687727605,3.3680996510723316,125803200.0,54.02565997119612,0.8371960424238192,1.0014252880048113,-0.32845849116198433,1.41,20.44,0.67,88.34224920077793,60.78984786528151,-1.721526418262076,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0
18,2015-01-29,3.7454171180725098,3.8858330249786377,3.650000095367432,3.8670830726623535,3.858715534210205,88279200,4.001666831970215,0.0,4.4159414843291405,3.3698917907798664,37524000.0,47.51141328978611,0.7898464268174847,0.975499203500052,-0.3713055533651346,1.41,18.76,0.79,68.47938898023779,76.45348136332318,2.8935729174907054,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
19,2015-01-30,3.853749990463257,3.943749904632568,3.7608330249786377,3.778332948684693,3.7701570987701416,109111200,3.94975004196167,0.0,4.402600850438589,3.376704623524831,146635200.0,43.49840353006448,0.7366682687821959,0.9461085640757962,-0.4188805905872006,1.41,20.97,0.68,46.11587117690025,78.25824958230824,-2.295014674110929,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
20,2015-02-02,3.798749923706055,3.8833329677581783,3.624166965484619,3.877500057220459,3.869109869003296,99422400,3.874583196640015,0.0,4.402600850438589,3.376704623524831,47212800.0,43.297784339033676,0.694520156258458,0.912403248717794,-0.43576618491867203,1.42,19.43,0.76,23.564070018562976,67.64583645263865,2.6246259893609514,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
21,2015-02-03,3.910000085830689,3.992917060852051,3.840832948684693,3.983333110809326,3.9747138023376474,91166400,3.8210832118988036,0.0,4.372435332445961,3.380897950024742,-43953600.0,50.96661173691107,0.66202589395483,0.8758419419142373,-0.42763209591881446,1.42,17.33,0.54,14.226069345217388,46.053110058567,2.7294146235224748,1.0,0.0,0.0,0.0,0.0,0.0,-2.0
22,2015-02-04,3.933332920074463,4.053332805633545,3.909167051315308,3.972917079925537,3.964320182800293,62316000,3.852916431427002,0.0,4.378337546538138,3.3808429674796034,-106269600.0,54.48084642353225,0.628192063259494,0.8378733143163003,-0.4193625021136127,1.42,18.33,0.59,14.38047458095879,27.96867018022687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
23,2015-02-05,4.00124979019165,4.083749771118164,3.9766669273376474,4.078332901000977,4.069507598876953,50162400,3.8958332538604736,0.0,4.379814339106507,3.4033523078508923,-156432000.0,56.279999121425476,0.6029344316237588,0.7972146277008816,-0.38856039215424554,1.42,16.85,0.66,21.461988334318875,17.390204648246385,2.653360715935582,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
24,2015-02-06,4.095832824707031,4.122917175292969,3.959583044052124,4.004167079925537,3.9955027103424072,61764000,3.938083219528198,0.0,4.4034684602175815,3.4031981762493992,-94668000.0,65.41483566823808,0.5703582794401845,0.7556023023920595,-0.37048804590375006,1.42,17.29,0.69,32.843602613055765,16.68951075349835,-1.8185327896414805,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
25,2015-02-09,3.956249952316284,4.019166946411133,3.9354169368743896,3.9600000381469727,3.9514310359954834,47896800,3.983250045776367,0.0,4.406243672724148,3.4015757732037906,-142564800.0,58.631144444482956,0.5348125468531664,0.7131409192792151,-0.3566567448520974,1.42,18.55,0.75,45.65317060522333,22.895355176111142,-1.10302694410509,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,2015-02-10,4.032917022705078,4.164583206176758,4.010832786560059,4.149582862854004,4.140603065490723,59628000,3.99975004196167,0.0,4.402829158279984,3.403031988964788,-202192800.0,54.11471846569253,0.5159920125026085,0.6729504566014879,-0.31391688819775876,1.42,17.23,0.66,48.857591173848824,33.31958718419932,4.787445022241554,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
27,2015-02-11,4.164583206176758,4.2216668128967285,4.139166831970215,4.196249961853027,4.187170028686523,60926400,4.0329999923706055,0.0,4.44447669595349,3.382967746159752,-263119200.0,58.193671812394754,0.4990890602962228,0.6372611199435757,-0.2763441192947058,1.42,16.96,0.63,49.72242190669909,42.451454797375966,1.1246214509119667,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
28,2015-02-12,4.271667003631592,4.344583034515381,4.257082939147949,4.342916965484619,4.333519458770752,76550400,4.077666568756103,0.0,4.508961135272658,3.347608289992335,-339669600.0,52.684010488399196,0.4918583138681418,0.6049547458856577,-0.2261928640350317,1.42,15.34,0.55,52.80718048818818,48.077727895257084,3.4951922541531566,2.0,0.0,0.0,0.0,0.0,0.0,-2.0
29,2015-02-13,4.377500057220459,4.453332901000977,4.3541669845581055,4.452499866485596,4.442864894866943,60448800,4.130583381652832,0.0,4.6071364000860955,3.3040163601016896,-400118400.0,56.66764251974923,0.48932963211552805,0.5777536397840961,-0.17684801533713612,1.42,14.69,0.56,59.69193416515909,50.46239785624537,2.52325572586094,2.0,0.0,0.0,0.0,0.0,0.0,-1.0
30,2015-02-17,4.451666831970215,4.47208309173584,4.419582843780518,4.464582920074463,4.454922199249268,41364000,4.220249938964844,0.0,4.716454528493124,3.2663510255789374,-441482400.0,60.14294117832101,0.4827359554490256,0.5549546926571038,-0.1444374744161565,1.42,15.8,0.58,67.74840784701634,54.07384552001545,0.0,2.0,0.0,1.0,0.0,0.0,1.0,-1.0
31,2015-02-18,4.449583053588867,4.489167213439941,4.429166793823242,4.483749866485596,4.474048137664795,35239200,4.321166515350342,0.0,4.810851428391577,3.245704097070255,-476721600.0,76.5274392839317,0.4735976921852858,0.5350335883786811,-0.12287179238679058,1.42,15.45,0.58,71.65211123732142,60.08250750012121,0.42931101861611864,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
32,2015-02-19,4.472917079925537,4.55791711807251,4.470832824707031,4.551249980926514,4.5414018630981445,37795200,4.3879999160766605,0.0,4.904479615349744,3.2178259050258236,-514516800.0,81.25678916109342,0.46642558403165646,0.5178564360371025,-0.10286170401089212,1.42,15.29,0.55,78.21645703138233,66.36415108316561,1.5054388949182318,1.0,0.0,0.0,0.0,0.0,2.0,-2.0
33,2015-02-20,4.540417194366455,4.647916793823242,4.497499942779541,4.638750076293945,4.628712177276611,45386400,4.458999919891357,0.0,5.011201683345443,3.1755204601456652,-559903200.0,80.56595509529163,0.4624710842935178,0.5026887863046466,-0.08043540402225768,1.42,14.3,0.53,88.20926042264239,72.53899203857337,1.9225508538122327,1.0,0.0,0.0,0.0,0.0,2.0,-2.0
34,2015-02-23,4.635832786560059,4.65749979019165,4.602917194366455,4.657083034515381,4.647005558013916,39487200,4.518166542053223,0.0,5.135449711734603,3.1068279979084417,-599390400.0,88.48312228412999,0.45556496197168883,0.4907013201772392,-0.07027271641110078,1.42,14.56,0.62,93.0665075363069,79.35927623044871,0.3952133208280584,1.0,0.0,1.0,0.0,0.0,2.0,-1.0
35,2015-02-24,4.636666774749756,4.680417060852051,4.594583034515381,4.6666669845581055,4.656569004058838,52300800,4.55908317565918,0.0,5.256387799871465,3.035320439048108,-651691200.0,87.58545157606086,0.445727090503901,0.48189603296818617,-0.0723378849285703,1.42,13.69,0.57,94.94179325108405,86.49740833011055,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.0
36,2015-02-25,4.642083168029785,4.697082996368408,4.598750114440918,4.629167079925537,4.619149684906006,56275200,4.599499988555908,0.0,5.364858973846489,2.9787937434259506,-595416000.0,86.31541655706573,0.4299484000612539,0.47408881941277425,-0.08828083870304071,1.42,13.84,0.64,89.5741441032298,92.07252040334446,-0.803569330244791,1.0,0.0,1.0,-1.0,0.0,2.0,-1.0
37,2015-02-26,4.642499923706055,4.705417156219482,4.6041669845581055,4.699583053588867,4.689414024353027,58168800,4.6285834312438965,0.0,5.432961847868626,2.9898158366609953,-653584800.0,83.90016877961402,0.41830371000598454,0.46640652383111103,-0.09620562765025298,1.42,13.91,0.65,86.88519616829404,92.52748163020692,1.5211370090461918,1.0,0.0,0.0,0.0,0.0,2.0,-1.0
38,2015-02-27,4.694167137145996,4.702499866485596,4.614999771118164,4.637499809265137,4.62746524810791,44395200,4.658250045776367,0.0,5.4872186685158075,3.0183090662406604,-609189600.0,83.29615745941918,0.3994608739766754,0.4582337900686491,-0.11754583218394743,1.42,13.34,0.64,76.81641395352064,90.46704450753596,-1.3210372838569184,1.0,0.0,0.0,0.0,1.0,2.0,-1.0
39,2015-03-02,4.662499904632568,4.766250133514404,4.660417079925537,4.762499809265137,4.752194881439209,44522400,4.6579999923706055,0.0,5.503163393066501,3.087433783485315,-653712000.0,84.38911578575619,0.3901172175551171,0.4482483724976654,-0.11626230988509667,1.51,13.04,0.57,74.10460274870036,84.42525140834816,2.6954179006167367,1.0,0.0,0.0,0.0,-1.0,2.0,-1.0
40,2015-03-03,4.720832824707031,4.733749866485596,4.605833053588867,4.694167137145996,4.684009552001953,64195200,4.679083347320557,9.339957269171578,5.524633203792612,3.1561723442395104,-589516800.0,90.0582487482422,0.37289986939134234,0.4379574016205645,-0.13011506445844434,1.51,13.86,0.66,65.29875555346068,79.268737623505,-1.4348068211195275,1.0,0.0,1.0,0.0,1.0,2.0,-1.0
41,2015-03-04,4.649582862854004,4.668749809265137,4.56374979019165,4.642083168029785,4.6320390701293945,58320000,4.684583377838135,8.667577376954368,5.491066207334317,3.278031009589713,-531196800.0,80.92767089515297,0.35100607634901326,0.4267687546434597,-0.15152535658889288,1.51,14.23,0.61,71.17803239694226,72.07325741856056,-1.1095465413674566,1.0,0.0,1.0,0.0,0.0,2.0,-1.0
42,2015-03-05,4.677499771118164,4.706250190734863,4.608333110809326,4.662499904632568,4.652410507202148,46173600,4.687166595458985,8.117252758070995,5.464294914929175,3.3733856235662074,-485023200.0,75.16463676559407,0.3314814359867393,0.4139443649009438,-0.16492585782840896,1.51,14.04,0.64,63.856073815759096,70.1937968997011,0.43981841478830663,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
43,2015-03-06,4.649167060852051,4.674582958221436,4.470417022705078,4.502082824707031,4.4923415184021,74863200,4.679749965667725,8.299919132439165,5.435447326732254,3.4702887540732075,-410160000.0,71.03674919646444,0.299609982763128,0.39938995953352396,-0.19955995354079192,1.51,15.2,0.67,45.292902286162814,66.77762058872067,-3.440580873066612,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
44,2015-03-09,4.5341668128967285,4.577499866485596,4.477083206176758,4.545416831970215,4.535581111907959,56635200,4.6526665687561035,6.98332953475321,5.3893121962223445,3.566701658122343,-466795200.0,53.0591027008644,0.2746819560845628,0.3820616285103505,-0.21475934485157544,1.51,15.06,0.65,23.21488895531994,60.10900283295472,0.9625324311087757,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
45,2015-03-10,4.445416927337647,4.4479169845581055,4.2916669845581055,4.293749809265137,4.284458160400391,95983200,4.6092499732971195,7.656413491597674,5.316483146245752,3.689975128277667,-370812000.0,54.80200894564346,0.23194517033901985,0.3630566135748685,-0.26222288647169734,1.51,16.69,0.67,7.088869709702934,44.12128835241395,-5.536720437496001,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
46,2015-03-11,4.305417060852051,4.3254170417785645,4.212500095367432,4.218332767486572,4.20920467376709,111576000,4.529166507720947,7.452073688230931,5.192564564385993,3.851185372035721,-259236000.0,41.155940911611125,0.18980250956642575,0.34105625471684253,-0.30250749030083357,1.51,16.87,0.67,10.369584139355739,25.19888698372856,-1.7564377322551006,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
47,2015-03-12,4.206250190734863,4.314582824707031,4.198750019073486,4.299167156219482,4.28986406326294,61195200,4.444416427612305,6.100536938868145,5.137679280723431,3.9204456906663396,-320431200.0,34.6168591492692,0.16107009114418247,0.31566723244578043,-0.3091942826031959,1.51,15.42,0.65,4.882708716482353,13.557780934792872,1.916263917250749,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
48,2015-03-13,4.287917137145996,4.338749885559082,4.163332939147949,4.243750095367432,4.234567165374756,99057600,4.3717498779296875,6.241845528022638,5.1070345599156,3.9596042912501725,-221373600.0,34.21159863557983,0.13230264631640143,0.28917936768661456,-0.31375344274042627,1.51,16.0,0.8,4.882708716482353,7.4470541885136745,-1.2890185200610471,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
49,2015-03-16,4.290832996368408,4.408332824707031,4.27666711807251,4.40625,4.3967156410217285,57480000,4.320083332061768,5.304426226136334,5.126363648197504,3.9336502023324833,-278853600.0,31.42328964874021,0.12121928283151995,0.26053330421564613,-0.27862804276825237,1.51,15.61,0.69,4.747980759589536,6.711667190773482,3.829158196896576,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
50,2015-03-17,4.368332862854004,4.4479169845581055,4.339582920074463,4.430832862854004,4.421245574951172,48681600,4.292249965667724,5.097353325504819,5.133780483816829,3.920608373070988,-327535200.0,39.71024683319165,0.11311534570970672,0.2325687945978881,-0.23890689777636276,1.51,15.66,0.74,6.233287772917007,4.83779939751808,0.557908944204355,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0
51,2015-03-18,4.392917156219482,4.617499828338623,4.3229169845581055,4.558332920074463,4.548469543457031,83911200,4.319666576385498,4.948348605825933,5.1373316935545725,3.912459960396436,-411446400.0,42.08247880314632,0.11564798819071953,0.2061364911935207,-0.18097700600560235,1.51,13.97,0.65,17.770787699726423,5.287992416329632,2.8775641322280165,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
52,2015-03-19,4.574166774749756,4.614583015441895,4.552083015441895,4.580417156219482,4.570505619049072,55692000,4.3876666069030765,4.664210615566422,5.137162771840637,3.915851077417787,-467138400.0,44.60706939736768,0.11807603189891314,0.18215499699396295,-0.12815793019009963,1.51,14.07,0.59,26.06961378140701,9.584018744077655,0.4844805443622313,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
53,2015-03-20,4.689582824707031,4.734582901000977,4.665417194366455,4.675416946411133,4.665299892425537,52406400,4.443916606903076,3.887979466040349,5.141886304776319,3.9166969865953454,-414732000.0,47.7519204572215,0.12621108038188744,0.16198455800905018,-0.07154695525432547,1.51,13.02,0.57,46.752205050284395,16.691229751350146,2.07404231867081,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
54,2015-03-23,4.66083288192749,4.6979169845581055,4.635832786560059,4.636250019073486,4.626217842102051,49617600,4.530249977111817,2.643532704050343,5.160722965976384,3.9075686663580074,-365114400.0,46.487423844111525,0.1280219637033584,0.14548779404208625,-0.034931660677455734,1.51,13.41,0.56,61.7896931106842,30.19753551047261,-0.837720523892771,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
55,2015-03-24,4.6354169845581055,4.701666831970215,4.586667060852051,4.58916711807251,4.579237461090088,46490400,4.576249980926514,1.1248697738875817,5.1641251310514455,3.90591649365355,-318624000.0,47.60756323674765,0.12422590624057595,0.1339407710825683,-0.01942972968398471,1.51,13.62,0.7,75.41446668941477,44.870503980791874,-1.0155384374716192,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
56,2015-03-25,4.612916946411133,4.62041711807251,4.268750190734863,4.268750190734863,4.2599382400512695,87943200,4.607916831970215,-0.12098037902143326,5.16027411820889,3.907628637528414,-230680800.0,47.8050783461217,0.09427578261470249,0.12665448182414055,-0.06475739841887612,1.51,15.44,0.69,77.63269704292829,61.31878828346112,-6.982027873332807,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
57,2015-03-26,4.168333053588867,4.301249980926514,4.125417232513428,4.233749866485596,4.225010395050049,98280000,4.550000286102295,-0.568534978845469,5.15196070123755,3.8903726314600005,-328960800.0,36.922265563754024,0.06694416949061921,0.11923289198753168,-0.10457744499382493,1.51,15.8,0.58,71.21333535893493,71.61228561434241,-0.8199197115173029,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
58,2015-03-27,4.225417137145996,4.30916690826416,4.207917213439941,4.274582862854004,4.265759468078613,49272000,4.480666828155518,-1.052759178181245,5.16551219263439,3.831862802915131,-378232800.0,40.27781569046021,0.04802494900979237,0.1119708390068892,-0.12789177999419366,1.51,15.07,0.79,46.00054980614882,74.75349969709266,0.9644640721844011,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
59,2015-03-30,4.360833168029785,4.436666965484619,4.357916831970215,4.428332805633545,4.419191360473633,75607200,4.400500011444092,-0.4504024889069285,5.160490617117691,3.798106629688137,-453840000.0,40.169383335548766,0.0449198577549792,0.10383813524891947,-0.11783655498788054,1.51,14.51,0.53,21.614421170430447,64.94886073600402,3.5968408547094377,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
60,2015-03-31,4.3879170417785645,4.416250228881836,4.282917022705078,4.291250228881836,4.282391548156738,62253600,4.358916568756103,-0.47825126746358293,5.106476260144783,3.819912639340487,-391586400.0,55.258851828871784,0.03103982449246878,0.0962608588095053,-0.13044206863407304,1.51,15.29,0.65,3.6931622148136527,46.276102111838064,-3.0955798213114893,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
61,2015-04-01,4.285417079925537,4.285417079925537,4.1354169845581055,4.21875,4.210041522979736,87938400,4.299333190917968,-1.4383518411294192,5.06729730829692,3.82431383862996,-303648000.0,52.71826328646082,0.014027930321951487,0.08685995173192189,-0.1456640428199408,1.69,15.11,0.76,12.881878044815721,23.769377730464303,-1.6894896595374576,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
62,2015-04-02,4.227083206176758,4.266666889190674,4.185417175292969,4.225832939147949,4.21711015701294,55288800,4.289333152770996,-1.6644404351009148,5.055389555155352,3.7950549683380954,-248359200.0,46.98341411690718,0.0011046815412179,0.07529905155670392,-0.14838874003097205,1.69,14.67,0.81,16.02827785966431,12.729820476686607,0.0,-1.0,0.0,3.0,1.0,0.0,0.0,0.0
63,2015-04-06,4.149582862854004,4.364167213439941,4.132082939147949,4.327499866485596,4.318566799163818,75472800,4.287749767303467,-1.7349050524579308,5.018091879954551,3.789047103454059,-323832000.0,49.302607866100715,-0.000922777647991424,0.06139834057440731,-0.12464223644479747,1.69,14.74,0.5,13.793910512065239,10.86777270643123,2.405843505923011,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
64,2015-04-07,4.322082996368408,4.4166669845581055,4.3070831298828125,4.307499885559082,4.29860782623291,57345600,4.298333168029785,-0.7441169478187736,4.998951926431134,3.780742630758807,-266486400.0,46.78242464412059,-0.004096166914040467,0.047071147090924,-0.10233462800992893,1.69,14.78,0.59,3.5561145839709796,14.234688805515091,-0.4621601743169057,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0
65,2015-04-08,4.310832977294922,4.427083015441895,4.30916690826416,4.409999847412109,4.400896072387695,84571200,4.274166584014893,-1.7950261106953258,4.9760191650037,3.7847170620318225,-351057600.0,44.94191517605361,0.0016408745428764249,0.032813138962633284,-0.06234452883951372,1.69,13.98,0.6,6.700383869694485,11.126100985233508,2.379569694166661,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
66,2015-04-09,4.405832767486572,4.49541711807251,4.357916831970215,4.4920830726623535,4.482810020446777,55464000,4.297916507720947,-0.5968905371477639,4.976988192702982,3.7875119007571,-406521600.0,43.78926419600463,0.012664957760788909,0.022520371399097055,-0.019710827276616293,1.69,13.09,0.6,12.67680852137851,8.0168029885769,1.8612976891237976,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
67,2015-04-10,4.491250038146973,4.547500133514404,4.457917213439941,4.545833110809326,4.536449432373047,56692800,4.352583122253418,0.7728858472851635,4.976983445051227,3.8071555523446055,-463214400.0,46.47837254997384,0.025445482324885305,0.016489347873560354,0.0179122689026499,1.69,12.58,0.54,32.749022693628206,7.644435658347992,1.1965504038445207,1.0,1.0,0.0,0.0,0.0,0.0,-2.0
68,2015-04-13,4.55791711807251,4.625833034515381,4.496250152587891,4.512083053588867,4.5027689933776855,57600000,4.416583156585693,1.033299212906952,4.9878569333806935,3.820907079273929,-405614400.0,44.65816896773912,0.03247642455751887,0.013980518241904013,0.036991812631229706,1.69,13.94,0.59,51.53472391705527,17.375405028233732,-0.7424394252443234,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
69,2015-04-14,4.502082824707031,4.53583288192749,4.397082805633545,4.47333288192749,4.4640984535217285,84487200,4.453499794006348,0.49415225090243714,4.996491897615304,3.8418832257265727,-321127200.0,44.85850660405188,0.03452371404249188,0.012597914553297309,0.043851598978389146,1.69,13.67,0.66,71.80365094595943,32.32018504402066,-0.8588089182125169,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
70,2015-04-15,4.511666774749756,4.585000038146973,4.491666793823242,4.552499771118164,4.543102264404297,47678400,4.4866663932800295,-0.10486036512858878,5.000931901530453,3.8479431760350558,-368805600.0,45.170217994507794,0.04204959053689805,0.012985013392188764,0.058129154289418575,1.69,12.84,0.59,71.12479352741097,52.029132518880964,1.7697517998383816,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
71,2015-04-16,4.521667003631592,4.560832977294922,4.500417232513428,4.536666870117188,4.527301788330078,45444000,4.51516637802124,-0.34385420425351965,5.016590747835083,3.8459787909171537,-414249600.0,64.81077168753384,0.046203711465064856,0.016098531193849495,0.06021036054243072,1.69,12.6,0.67,63.23544988729452,64.82105613014188,-0.3477847731354622,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0
