,Date,Open,High,Low,Close,Adj Close,Volume,Average,Value,MA5,CHMF,Upper,Lower,BBH,BBM,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,OUD,CUD,RPB,MACDC,Candlestick,KDLine,OBVC,RSIP,PCRP,PCRC,RSIC
38,2018-02-27,14.6875,14.765832901000977,14.118332862854004,14.136667251586914,14.1074857711792,86654400,14.44208288192749,1251470026.8836975,13.756666564941407,0.0,15.550333976745607,12.723000526428223,15.359644987105117,13.167374992370606,10.975104997636095,421286400.0,68.4581267291781,0.19816449850627116,0.05104589409752255,0.1471186044087486,1.42,18.59,0.63,84.53964944384998,93.56016135697598,2.584249223688806,-3.5807635187804387,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,12.168533011094347
39,2018-02-28,14.3725004196167,14.512499809265137,13.838333129882812,13.852499961853027,13.823904991149902,76507200,14.175416469573975,1084521422.92099,13.899666595458985,0.0,15.23774995803833,12.467249965667724,15.25079995463803,13.130874967575073,11.010949980512116,344779200.0,59.08709564386375,0.2033812341037038,0.0815129620987588,0.12186827200494499,1.42,19.85,0.67,61.37886003594865,82.00143860688455,-2.1446779940990646,-2.0101434424155906,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.004999999999999949,-5.675794980215127
40,2018-03-01,13.883333206176758,14.06833267211914,12.80666732788086,13.185832977294922,13.158613204956056,125958000,13.4375,1692560625.0,14.010000038146973,-1.174432817615076,14.504416275024415,11.86724967956543,15.036326716266267,13.052041625976562,11.067756535686858,218821200.0,61.067654518979644,0.15196927337792587,0.09560422435459222,0.056365049023333655,1.51,22.47,0.72,27.582839196680865,57.83378289215987,-3.403494167043397,-4.812611343757234,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.02999999999999997,-3.5314752558099656
41,2018-03-02,12.723333358764648,13.611666679382324,12.5649995803833,13.548333168029783,13.52036476135254,96699600,13.088333129882812,1265636578.326416,13.986499977111816,-1.6216418652498639,14.903166484832763,12.193499851226806,14.91234131777183,13.009791612625122,11.107241907478414,315520800.0,70.11116390571547,0.13887479772970934,0.10425833902961565,0.034616458700093694,1.51,19.59,0.71,36.07145438092727,41.67771787118563,-8.355341114308345,2.7491641321337967,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.07499999999999996,4.908530760293697
42,2018-03-05,13.357500076293944,14.09333324432373,13.196666717529297,13.973333358764648,13.944488525390623,74440800,13.644999980926514,1015744714.5801544,13.877000045776366,-0.6265401003537345,15.370666694641114,12.576000022888184,14.969858791996387,13.032749938964844,11.095641085933302,389961600.0,69.3376117718639,0.1609361235029212,0.11559389592427675,0.04534222757864444,1.51,18.73,0.55,54.828915799844395,39.49440312581755,4.984281238630284,3.1369186560730844,1.0,0.0,0.0,1.0,1.0,1.0,-2.0,-0.06499999999999995,0.1997519262817491
43,2018-03-06,14.18166732788086,14.307499885559082,13.899999618530272,14.149999618530272,14.120790481567385,71030400,14.103749752044678,1001794986.3876343,13.739333343505859,0.49020503440647495,15.5649995803833,12.734999656677244,15.071571155212233,13.142541551589966,11.2135119479677,460992000.0,68.16455578544884,0.190479643067194,0.1305710453528602,0.059908597714333794,1.51,18.36,0.52,67.82921845463797,52.909862878469916,6.1700710977318,1.2643100628155546,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,-0.044999999999999984,-0.6754400954763184
44,2018-03-07,13.840832710266112,14.291666984558104,13.768333435058594,14.25583267211914,14.226404190063477,66882000,14.03000020980835,938354474.032402,13.74199981689453,1.18356577124896,15.681415939331057,12.830249404907226,15.195418543119283,13.211541557312012,11.227664571504741,527874000.0,68.34237998998641,0.21989808981475534,0.14843645424523924,0.0714616355695161,1.51,17.76,0.58,75.73311267664465,66.13041564370904,-2.4033465863684045,0.7479367946432669,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.014999999999999958,2.03430767993558
45,2018-03-08,14.414999961853027,14.518333435058594,14.259166717529297,14.46833324432373,14.438467025756836,57584400,14.388750076293945,828567539.8933411,13.822666358947753,1.35813594666759,15.915166568756105,13.021499919891358,15.332744983361724,13.316624879837036,11.300504776312348,585458400.0,64.45158883465282,0.25739238188896785,0.17022763977398497,0.08716474211498287,1.51,16.54,0.61,85.22414000318122,76.26215704482132,4.148357715219264,1.4906219586891423,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.05499999999999999,-0.117805622398933
46,2018-03-09,14.796667098999023,15.310832977294922,14.731666564941406,15.310832977294922,15.279227256774902,73674000,15.021249771118164,1106675555.6373596,14.079166412353516,2.467046540033732,16.841916275024417,13.77974967956543,15.391724833353166,13.54045820236206,11.689191571370955,659132400.0,60.7964089241171,0.3510429611369634,0.20639070404658066,0.14465225709038276,1.51,14.64,0.53,98.04965755676363,86.33563674552988,2.6477082078114167,5.823060049447815,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,-0.05999999999999994,-5.925253102616168
47,2018-03-12,15.458333015441896,15.680832862854004,15.361666679382324,15.539999961853027,15.50792121887207,66339600,15.521249771118164,1029673501.3160706,14.431666374206543,3.8901380213473615,17.09399995803833,13.985999965667725,15.506960482526432,13.750249862670898,11.993539242815364,725472000.0,68.99173521881372,0.4386965594739376,0.25285187513205204,0.18584468434188556,1.51,15.78,0.57,98.35368907188354,93.87582887727619,4.471722665759192,1.4967636633352877,2.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.019999999999999962,3.6233466046418243
48,2018-03-13,15.458333015441896,15.680832862854004,14.821666717529297,14.97583293914795,14.944918632507324,91146000,15.25124979019165,1390090413.3768082,14.74499969482422,3.5460359415848917,16.473416233062746,13.478249645233154,15.53388118852992,13.90008316040039,12.26628513227086,634326000.0,69.94036830422668,0.45736686337430754,0.29375487278050316,0.16361199059380438,1.51,16.35,0.57,84.1314538826652,93.51160017043752,0.0,-3.63041843043741,2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.06,3.168220928136037
49,2018-03-14,15.164999961853027,15.210832595825195,14.733332633972168,14.925000190734863,14.894190788269045,66811200,14.972082614898682,1000302806.0005188,14.910166358947754,2.7722166441537417,16.417500209808352,13.432500171661378,15.513447661359786,14.040083169937134,12.566718678514482,567514800.0,64.55255953336757,0.46272740230176623,0.32754937868475575,0.13517802361701048,1.51,17.23,0.69,77.66286432710635,86.71600242721843,-1.8975723533439681,-0.33943186078287946,2.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.08999999999999997,-2.4035522005309993
50,2018-03-15,14.970000267028809,15.150833129882812,14.720000267028809,14.858332633972168,14.82766056060791,55448400,14.93541669845581,828144959.2626572,15.043999862670898,2.1524408532584487,16.344165897369386,13.372499370574952,15.546000860530839,14.141249799728394,12.736498738925949,512066400.0,63.97185516357046,0.45633579833164895,0.3533066626141344,0.10302913571751454,1.51,16.59,0.63,68.92661874588265,76.90697898521813,-1.2858535793915826,-0.44668379169657824,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-0.02999999999999997,2.9412697776015584
51,2018-03-16,14.94333267211914,15.05666732788086,14.733332633972168,14.760000228881836,14.729532241821287,39134400,14.894999980926514,582906887.2535706,15.121999740600586,1.241834708390434,16.236000251770022,13.284000205993653,15.601604632763596,14.203958177566529,12.806311722369461,472932000.0,57.50861123857023,0.43828354298225314,0.37030203868775813,0.06798150429449501,1.51,15.8,0.63,54.95466362254341,67.18138223184421,0.0,-0.6617997288976052,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.020000000000000018,-0.01057743727995586
52,2018-03-19,14.374167442321776,14.374167442321776,13.422499656677246,13.833333015441896,13.804777145385742,97116000,13.898333549499512,1349750560.9931946,15.011833190917969,-0.07348603198783216,15.216666316986087,12.449999713897707,15.582295034873198,14.227874851226806,12.873454667580415,375816000.0,51.066522188129916,0.34522318295566734,0.36528626754133997,-0.02006308458567263,1.51,19.02,0.67,25.440984980884593,49.774089116436954,-3.808823923590332,-6.278233056031201,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.015000000000000013,-1.174643376180196
53,2018-03-20,13.83666706085205,14.033332824707031,13.680832862854004,13.9350004196167,13.906234741210938,46096800,13.857082843780518,638767176.4331818,14.670499801635742,0.36593392419197734,15.32850046157837,12.54150037765503,15.56464022501227,14.253541517257691,12.942442809503111,421912800.0,46.97371989004999,0.2764886974222218,0.34752675351751633,-0.07103805609529451,1.51,18.2,0.68,19.62669853939491,33.34078238094104,-3.739349660608282,0.7349451073093816,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.03500000000000003,-3.9866357485718673
54,2018-03-21,13.833333015441896,14.216667175292969,13.561667442321776,13.733332633972168,13.704983711242676,66248400,13.889167308807373,920135111.5407944,14.462333297729492,0.835510614142692,15.106665897369385,12.359999370574952,15.536000329597702,14.275166511535645,13.014332693473587,355664400.0,50.8541890891138,0.20339856548651447,0.31870111591131595,-0.11530255042480148,1.51,17.86,0.62,12.24243828086145,19.103373933713723,0.0,-1.4472032979678806,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.09000000000000002,-0.7690047233892585
55,2018-03-22,13.199999809265137,13.466667175292969,12.68333339691162,12.729999542236328,12.703721046447754,102939600,13.075000286102295,1345935299.4512558,14.223999786376954,1.2757550985116257,14.002999496459962,11.456999588012696,15.615817548272357,14.246499824523926,12.877182100775496,252724800.0,56.27266773495613,0.06377831730170413,0.2677165561893936,-0.20393823888768947,1.51,23.34,0.74,1.6214791854682318,11.163538668574935,-4.578312439017996,-7.30582385555778,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,9.933152087624421
56,2018-03-23,12.68333339691162,12.791666984558104,11.701666831970217,11.701666831970217,11.67751121520996,108799200,12.24666690826416,1332427562.285614,13.798333168029785,1.1436734486774311,12.87183351516724,10.531500148773196,15.889858626161194,14.126791524887086,12.363724423612977,143925600.0,41.824842205549615,-0.12836982346034986,0.1884992802594449,-0.31686910371979476,1.51,24.87,0.76,-2.217548293656373,3.8821230575578407,-3.9141395440844384,-8.078026294142827,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,-1.1851943179604447
57,2018-03-26,12.416666984558104,13.06999969482422,11.864999771118164,13.018333435058594,12.991459846496582,91752000,12.467499732971191,1143918035.4995728,13.186666488647461,-0.3224911055667538,14.320166778564454,11.716500091552735,15.852916227941172,14.044624853134156,12.23633347832714,235677600.0,29.74740531206399,-0.17241710132145727,0.11631600394326447,-0.28873310526472173,1.51,21.03,0.63,25.51767197521957,8.307200955677216,-2.102494699212498,11.251957708205307,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.10499999999999998,-11.972625361010568
58,2018-03-27,13.324167251586914,13.324167251586914,11.430832862854004,11.770000457763672,11.74570369720459,136807200,12.377500057220459,1693331125.8281708,13.0236665725708,-0.43825935971502444,12.94700050354004,10.593000411987305,15.987115486142248,13.926291513442994,11.86546754074374,98870400.0,41.6152191405995,-0.30454432744902604,0.03214393766480636,-0.33668826511383243,1.51,22.5,0.71,14.149721529941338,12.48328173716825,7.308726795664389,-9.589038286061557,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.05499999999999994,9.61721111869263
59,2018-03-28,11.564167022705078,11.901666641235352,11.083333015441896,11.36416721343994,11.340707778930664,121144800,11.492499828338623,1392256593.2041168,12.590666580200196,-0.14680948719810605,12.500583934783934,10.227750492095947,16.146418455250462,13.801874876022339,11.457331296794214,-22274400.0,34.24861073174975,-0.4369663807719597,-0.06167812602254687,-0.37528825474941285,1.51,22.87,0.68,8.512579410821472,16.0599909719942,-13.209082381281423,-3.44803082871622,-2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.010000000000000064,-1.9594759489530809
60,2018-03-29,11.536666870117188,12.30833339691162,11.210832595825195,11.993332862854004,11.968575477600098,98536800,11.759582996368408,1158751677.7965546,12.11683349609375,0.39583272655460344,13.192666149139406,10.793999576568604,16.204144942831174,13.742249870300293,11.280354797769412,76262400.0,30.80095422080616,-0.4855463265187563,-0.14645176612178876,-0.3390945603969675,1.51,19.97,0.63,22.180579842187804,14.947626927650276,0.0,5.536399083163568,-2.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.09500000000000003,-0.7860295326501046
61,2018-04-02,11.710000038146973,11.875,10.564167022705078,10.928333282470703,10.905774116516112,122476800,11.219583511352539,1374138685.8032227,11.969500160217285,1.0487062321854763,12.021166610717774,9.835499954223634,16.36232020033564,13.611249876022338,10.860179551709038,-46214400.0,28.925356775162783,-0.6030314775872085,-0.2377677084148727,-0.36526376917233583,1.69,23.62,0.77,13.703903061570642,14.799020771526711,1.502454478240689,-8.879930145871617,-2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.13,1.7666494858066528
62,2018-04-03,11.229166984558104,11.43333339691162,10.699167251586914,11.295000076293944,11.271683692932127,110902800,11.066250324249268,1227278146.4601517,11.814833450317384,-0.033111858112657586,12.42450008392334,10.16550006866455,16.40024870415148,13.477333211898804,10.554417719646128,64688400.0,23.516460357906098,-0.6589563220499564,-0.32200543114188945,-0.3369508909080669,1.69,21.1,0.65,18.180432160352247,18.021638354703637,-4.106174654333794,3.3551941027583965,-2.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-0.04999999999999999,-5.13190037209317
63,2018-04-04,10.63583278656006,11.93166732788086,10.600000381469728,11.829167366027832,11.80474853515625,108364800,11.265833854675293,1220819832.4951172,11.470166778564453,-0.18739436544469018,13.012084102630617,10.64625062942505,16.35167058254407,13.361291599273681,10.370912616003292,173053200.0,28.371364684835754,-0.6526509739773267,-0.38813453970897693,-0.2645164342683498,1.69,20.06,0.63,37.437243212028946,23.10719281131735,-5.28386654872951,4.729236707620776,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.2198420945529449
64,2018-04-05,12.18166732788086,12.229166984558104,11.763333320617676,12.015000343322754,11.990199089050291,91677600,11.99625015258789,1099787422.9888916,11.482000160217286,0.282495042252257,13.21650037765503,10.813500308990479,16.264977498922775,13.249249982833863,10.233522466744951,264730800.0,32.78658482265952,-0.6254489854299194,-0.43559742885316544,-0.189851556576754,1.69,18.94,0.61,50.52538662804527,35.381020666808894,14.534212527994871,1.5709725929537122,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.08500000000000002,1.4022540010374769
65,2018-04-06,11.640832901000977,11.984999656677246,10.951666831970217,11.118332862854004,11.095381736755373,116145600,11.46833324432373,1331996445.6619263,11.612166786193848,-0.37252737727186575,12.230166149139405,10.006499576568604,16.179057856187757,13.081749963760377,9.984442071332998,148585200.0,34.39729695840833,-0.6685382921560397,-0.4821856015137403,-0.18635269064229937,1.69,21.49,0.76,29.9417187776964,39.30144953925694,-4.439740573460293,-7.462900165184482,-2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.15000000000000002,2.1908538701094074
66,2018-04-09,11.411666870117188,12.021666526794434,11.295832633972168,11.340832710266112,11.317421913146973,87945600,11.6587495803833,1025335727.0965576,11.437166786193847,-1.4205567526342682,12.474915981292723,10.2067494392395,15.891256519508847,12.883249950408935,9.875243381309023,236530800.0,31.62630135393833,-0.676929774929599,-0.521134436196912,-0.15579533873268703,1.69,21.77,0.61,28.37618082607226,36.28109541060471,-1.9686394679205743,2.0011979327896556,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.05499999999999999,-3.8035403606235576
67,2018-04-10,11.87083339691162,12.212499618530272,11.636667251586914,12.09000015258789,12.06504249572754,97437600,11.924583435058594,1161902790.9118652,11.51966667175293,-2.952036898808078,13.29900016784668,10.881000137329101,15.475395227714392,12.710749959945678,9.946104692176965,333968400.0,36.462386470715444,-0.6160273540692032,-0.5401130197713703,-0.0759143342978329,1.69,20.47,0.57,72.43228633059738,43.58339531145541,4.02365869964898,6.6059297536732675,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.06000000000000005,0.33039337368094834
68,2018-04-11,11.883333206176758,12.28083324432373,11.85083293914795,11.886667251586914,11.86212921142578,71720400,12.06583309173584,865366375.6725311,11.678666687011718,-2.5568232514928844,13.075333976745606,10.698000526428222,15.13651187773114,12.556291675567627,9.976071473404113,262248000.0,40.63768484013066,-0.577511815821742,-0.5475927789814447,-0.029919036840297397,1.69,20.24,0.65,78.46534930056441,59.757938819078085,0.0,-1.6818271169124266,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.03500000000000003,2.0910822868267793
69,2018-04-12,12.125,12.4375,12.082500457763672,12.303333282470703,12.277936935424805,71383200,12.260000228881836,875158048.3383179,11.690166664123534,-2.803277971895019,13.533666610717775,11.072999954223633,14.766030087921587,12.425208330154419,10.08438657238725,333631200.0,40.63081863589232,-0.5075161772289078,-0.5395774586309373,0.03206128140202946,1.69,18.49,0.66,92.07373254908195,80.99045606008131,2.0336616808626307,3.50532257751357,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0050000000000000044,-3.537152512224008
70,2018-04-13,12.500832557678224,12.553333282470703,11.971667289733888,12.12083339691162,12.095813751220703,71242800,12.262500286102295,873614855.3827286,11.747833251953125,-2.449739317011199,13.332916736602783,10.908750057220457,14.347220816740181,12.288333368301391,10.2294459198626,262388400.0,47.69825745610199,-0.46145102473235333,-0.5239521718512206,0.06250114711886723,1.69,17.41,0.66,84.4321301658155,84.99040400515402,3.0996499602327754,-1.4833369247917783,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.010000000000000009,1.1386610515138536
71,2018-04-16,12.368332862854004,12.532500267028809,12.148332595825195,12.388333320617676,12.362759590148926,59149200,12.340416431427002,729925759.585762,11.948333358764648,-2.600165684460179,13.627166652679444,11.149499988555908,13.891069885742125,12.169750022888184,10.448430160034244,321537600.0,52.48837417328396,-0.398762366899728,-0.498914210860922,0.10015184396119403,1.69,16.56,0.64,91.14919149251324,89.2183514024703,-1.0599269625672814,2.206943325978017,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-0.030000000000000027,5.775322162050745
72,2018-04-17,12.760000228881836,13.276666641235352,12.695833206176758,13.180832862854004,13.153623580932615,62073600,12.986249923706055,806103283.2641602,12.157833480834961,-1.7756213238998395,14.498916149139406,11.862749576568604,13.752563201323511,12.137125015258789,10.521686829194067,383611200.0,45.727846566364434,-0.2818836844091628,-0.4555081055705702,0.17362442116140742,1.69,15.25,0.68,96.17329593799762,90.58487253210886,3.166694900362299,6.397144165610924,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.08000000000000002,-10.615121485058378
73,2018-04-18,13.199999809265137,13.412500381469728,13.008333206176758,13.272500038146973,13.245102882385254,59044800,13.210416793823242,780006417.5079346,12.376000022888183,-1.0956387045125826,14.599750041961672,11.945250034332275,13.59282354518037,12.103999996185303,10.615176447190237,442656000.0,60.197561929561665,-0.17978723617342318,-0.4003639316911408,0.22057669551771764,1.69,15.6,0.56,96.18008234174923,94.50085659075343,3.4482725116836255,0.6954581417332406,2.0,0.0,1.0,0.0,0.0,1.0,-1.0,-0.09999999999999998,5.108753260619345
74,2018-04-19,13.080833435058594,13.164999961853027,12.770833015441896,12.911666870117188,12.885013580322266,64509600,12.967916488647461,836555105.5160522,12.653166580200196,-1.1465379929487514,14.202833557128907,11.620500183105468,13.408042873341127,12.062916707992553,10.717790542643979,378146400.0,64.4497707715202,-0.12653269627402608,-0.3455976846077179,0.2190649883336918,1.69,15.96,0.64,82.23526969417829,91.52954932464178,-0.9027755752155309,-2.718652604955374,2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.034999999999999976,5.726940865408185
75,2018-04-20,12.8125,12.833333015441896,12.158332824707031,12.292499542236328,12.267125129699709,70406400,12.495832920074463,879786610.9039307,12.774833297729492,-1.0606947367217021,13.521749496459963,11.063249588012695,13.355953146916372,12.041041707992553,10.726130269068735,307740000.0,57.24809788266238,-0.13275935132597283,-0.30303001795136886,0.17027066662539603,1.69,16.88,0.65,47.719178797075585,75.37817694433443,-2.0513481529351174,-4.795409718274735,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.025000000000000022,-5.76778509995226
76,2018-04-23,12.463333129882812,12.609999656677246,12.0,12.195833206176758,12.170658111572266,61666800,12.304999828338623,758809963.4141922,12.809166526794433,-0.9743169380151756,13.415416526794434,10.976249885559083,13.372772256217605,12.065750026702881,10.758727797188158,246073200.0,61.58199519370907,-0.1438361323620132,-0.2711912408334977,0.1273551084714845,1.69,16.34,0.61,25.263720772626833,51.73938975462696,-2.7252048399390216,-0.7863847033504512,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.05500000000000005,3.950087626184672
77,2018-04-24,12.356666564941406,12.424166679382324,11.18000030517578,11.418333053588867,11.394762992858888,106509600,11.802083492279053,1257035191.929245,12.77066650390625,-0.5812451589268182,12.560166358947756,10.27649974822998,13.244739210791508,11.985750007629395,10.726760804467283,139563600.0,58.015717252386416,-0.2128981680541031,-0.2595326262776188,0.046634458223515696,1.69,18.02,0.68,10.294730869427838,27.759210146376816,-0.8558430062794109,-6.375129435142767,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.025000000000000078,3.9766782869714596
78,2018-04-25,11.473333358764648,11.600000381469728,10.989999771118164,11.463333129882812,11.43967056274414,105408000,11.295000076293945,1190583368.0419922,12.418166542053223,-1.7409687738635826,12.609666442871095,10.316999816894532,13.246891345393815,11.970416641235351,10.693941937076888,244971600.0,46.496082737120844,-0.26099066095119205,-0.25982423321233344,-0.0011664277388586108,1.69,17.84,0.7,13.295281203078758,16.28457761504454,-7.148636742234105,0.39410372847550335,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.05499999999999994,-5.101345565599296
79,2018-04-26,11.89916706085205,12.291666984558104,11.78499984741211,12.174166679382324,12.149035453796388,70996800,12.038333415985107,854683149.8680115,12.05633316040039,-0.8178761123946735,13.391583347320557,10.956750011444091,13.258963817516657,12.010916614532471,10.762869411548285,315968400.0,45.17913935305386,-0.23899104134124372,-0.2556575948381155,0.016666553496871794,1.69,16.24,0.61,37.61358352927781,20.4011985339282,3.71150814477208,6.200932498825318,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,-0.06,-7.8370812041767834
80,2018-04-27,12.706666946411133,12.720832824707031,11.993332862854004,12.202500343322754,12.177310943603516,82429200,12.357082843780518,1018584453.146553,11.908833122253418,-0.1460325147789665,13.42275037765503,10.982250308990478,13.272160077166511,12.021374988555909,10.770589899945307,398397600.0,59.53635837734045,-0.21677109220041046,-0.2478802943105745,0.031109202110164047,1.69,15.41,0.64,47.387467875745145,32.765444202700635,6.786188322506503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.030000000000000027,7.914023251469594
81,2018-04-30,12.284167289733888,12.508333206176758,11.84416675567627,11.942500114440918,11.917847633361816,80562000,12.176249980926514,980943050.9634018,11.890833282470703,-0.8100882555987481,13.13675012588501,10.748250102996826,13.21946042996293,12.072083330154419,10.924706230345906,317835600.0,58.06553089868785,-0.21763273330058297,-0.2418307821085762,0.024198048807993228,1.69,15.93,0.61,42.447433980941526,42.48282846198823,-3.3250234578358517,-2.1307127356411715,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-0.050000000000000044,4.057269480787923
82,2018-05-01,11.838333129882812,12.346667289733888,11.76083278656006,12.330833435058594,12.305379867553713,58489200,12.053750038146974,705014196.731186,11.840166664123535,-1.0267382500928848,13.563916778564455,11.097750091552735,13.218572832367117,12.123874998092651,11.029177163818185,376324800.0,48.4801644584594,-0.1848495064973079,-0.23043452698632255,0.04558502048901464,1.7,15.49,0.68,57.176761684196826,49.00388784696123,-3.6293396966652236,3.2516919982952475,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.050000000000000044,-7.756899501240621
83,2018-05-02,12.412500381469728,12.520833015441896,12.083333015441896,12.115833282470703,12.09082317352295,71826000,12.302083015441896,883609414.6671296,12.022666740417481,-0.7810625731709416,13.327416610717775,10.904249954223634,13.224571028477802,12.138208293914795,11.051845559351788,304498800.0,54.40859702071219,-0.17420910443340532,-0.2191894424757391,0.044980338042333784,1.7,15.97,0.65,61.54811498289871,53.72410354934575,4.850068377764938,-1.7435978980675393,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.07,6.137840767572769
84,2018-05-03,11.954167366027832,12.249167442321776,11.537500381469728,12.116666793823242,12.091654777526855,98036400,11.893333911895752,1165979640.7201767,12.153166770935059,-2.075875865904904,13.328333473205568,10.905000114440918,13.228251246012785,12.14329161643982,11.058331986866854,402535200.0,48.06134804781945,-0.1638208272163748,-0.20811571942386625,0.04429489220749144,1.7,15.9,0.76,65.53638095203766,61.420419206377794,-3.692511591992609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15999999999999998,-4.120569432388397
85,2018-05-04,11.963333129882812,12.887499809265137,11.93166732788086,12.798333168029783,12.771913528442385,92966400,12.409583568572998,1153674309.8693848,12.141666793823243,-1.6859270121686687,14.078166484832764,11.518499851226805,13.239527367632,12.227291631698609,11.215055895765218,495501600.0,49.9552379397035,-0.09943701518978898,-0.1863799785770508,0.08694296338726182,1.7,14.77,0.55,89.07802085443512,72.05417226312389,0.0,5.625857224645614,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.09999999999999998,-1.0977958997610706
86,2018-05-07,12.988332748413086,13.24416732788086,12.94833278656006,13.102499961853027,13.07545280456543,69531600,13.096250057220459,910603220.4786301,12.260833358764648,-0.5434500399245614,14.412749958038331,11.792249965667725,13.310172717639034,12.315374994277954,11.320577270916875,565033200.0,54.04471963110969,-0.02359665451992754,-0.15382331376562614,0.1302266592456986,1.7,14.75,0.54,95.32999274519294,83.31479818388863,8.56784315376089,2.376612562197189,2.0,0.0,1.0,0.0,0.0,0.0,-2.0,-0.03999999999999998,4.494681827655302
87,2018-05-08,13.032500267028809,13.161666870117188,12.792499542236328,13.05916690826416,13.032208442687988,63357600,12.977083206176758,822196846.9436646,12.49283332824707,0.2231835856658882,14.365083599090577,11.753250217437744,13.403408335036614,12.363833332061768,11.324258329086922,501675600.0,49.14483766720528,0.0326345714111369,-0.11653173673027353,0.14916630814141044,1.7,14.71,0.61,93.0729309036488,92.49364816775899,0.34005533636423113,-0.33072355439822676,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.04999999999999999,-1.700620268261229
88,2018-05-09,13.149999618530272,13.529167175292969,13.008333206176758,13.49666690826416,13.468806266784668,57498000,13.268750190734863,762926598.4668732,12.638500022888184,0.05118989437736047,14.846333599090578,12.147000217437744,13.569464456793465,12.44433331489563,11.319202172997795,559173600.0,47.646196239823325,0.11121875615585886,-0.07098163815304706,0.18220039430890592,1.7,13.42,0.58,98.43650664768563,95.61314343217583,0.9015871789293417,3.3501371341164043,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.019999999999999962,-5.099820522171601
89,2018-05-10,13.625,13.94499969482422,13.595000267028809,13.916666984558104,13.887939453125,59503200,13.769999980926514,819359062.8650665,12.914666748046875,1.374858254565988,15.308333683013915,12.525000286102294,13.817079221743395,12.525,11.232920778256606,618676800.0,56.34719585678457,0.20502439124533467,-0.01578043227337072,0.2208048235187054,1.7,13.23,0.51,100.10154095408589,97.20365950180683,3.6121703060765453,3.1118799859895185,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.07999999999999996,-1.6849395687846496
90,2018-05-11,13.845832824707031,13.96833324432373,13.69166660308838,13.875,13.846358299255373,59848800,13.829999923706055,827708899.4338989,13.274666786193848,1.7411320718866476,15.262500000000001,12.4875,14.016463145617832,12.612708330154419,11.208953514691006,558828000.0,68.41807461131512,0.2728585123763807,0.04194735665657957,0.23091115571980114,1.7,12.65,0.6,98.20117172022033,98.91307310733066,1.6207913739965552,0.0,2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.034999999999999976,5.603330443023193
