,Date,Open,High,Low,Close,Adj Close,Volume,MA5,CHMF,BBH,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,UD,STATE-A,STATE-B,STATE-C,STATE-D,STATE-E,STATE-F,STATE-G
24,2017-02-07,6.34833288192749,6.424167156219482,6.3383331298828125,6.380000114440918,6.366829872131348,23317200,6.246833419799804,0.0,6.76819815925775,5.336760247826396,-374884800.0,75.4643644214742,0.940339465319532,1.2141237881931959,-0.5475686457473277,1.42,11.29,0.7,59.350228867543485,58.02427470991312,1.0292962253601212,1.0,0.0,1.0,1.0,0.0,1.0,-1.0
25,2017-02-08,6.357500076293945,6.44083309173584,6.322500228881836,6.415832996368408,6.402589321136475,18483600,6.295500087738037,0.0,6.8152776795952725,5.346569641597151,-393368400.0,76.16338875880383,0.8953991885379544,1.159564257356895,-0.5283301376378811,1.42,11.45,0.69,57.2778943795536,56.93437311033322,0.561643907284326,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
26,2017-02-09,6.433332920074463,6.527500152587891,6.423333168029785,6.482500076293945,6.469118118286133,25762800,6.328000068664551,0.0,6.858343460667616,5.357767706604317,-419131200.0,78.45868009214787,0.8553037622383224,1.1047708103966272,-0.49893409631660957,1.42,10.88,0.58,58.353402249305645,57.62246684284323,1.039102482300791,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
27,2017-02-10,6.527500152587891,6.574999809265137,6.494166851043701,6.546667098999023,6.533153057098389,23936400,6.377000045776367,0.0,6.9181620234383425,5.359893580860567,-443067600.0,79.11792926808792,0.8192616521368699,1.0507435217291838,-0.46296373918462796,1.42,10.85,0.7,61.735339783353446,58.32717516546757,0.989849933665754,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
28,2017-02-13,6.608333110809326,6.685832977294922,6.59833288192749,6.661666870117188,6.647915363311768,21494400,6.42800006866455,0.0,6.971064898070736,5.378629608256574,-464562000.0,80.20479265390696,0.7908609874783563,0.9997713930286896,-0.4178208111006665,1.42,11.07,0.61,65.51398392565177,59.12221213740423,1.7566155324401311,2.0,0.0,1.0,0.0,0.0,2.0,-1.0
29,2017-02-14,6.665832996368408,6.726666927337647,6.603332996368408,6.724166870117188,6.710286617279053,31332000,6.497333431243897,0.0,7.073741356643742,5.34786977756748,-495894000.0,80.01724991929503,0.7645828486435855,0.9530959305366137,-0.37702616378605636,1.42,10.74,0.53,70.04714900768325,61.86757531943696,0.9382036240863645,1.0,0.0,1.0,0.0,0.0,2.0,-2.0
30,2017-02-15,6.715833187103272,6.853332996368408,6.699999809265137,6.840000152587891,6.825880527496338,36782400,6.566166782379151,0.0,7.150359932144548,5.352140093286765,-532676400.0,77.32162374106596,0.7445216302249058,0.9098386094310335,-0.3306339584122553,1.42,11.97,0.58,75.12364174866066,65.76549090556283,1.7226414023940428,2.0,0.0,0.0,0.0,0.0,1.0,-1.0
31,2017-02-16,6.8566670417785645,6.897500038146973,6.784999847412109,6.834167003631592,6.820059776306152,31975200,6.651000213623047,0.0,7.254748652868498,5.337056932356925,-500701200.0,79.48719116244597,0.7198542520003679,0.8709193119495698,-0.3021301198984039,1.42,11.76,0.54,81.36247077953624,70.22825822733189,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0
32,2017-02-17,6.805832862854004,6.925000190734863,6.801667213439941,6.920000076293945,6.905715465545654,25803600,6.721333599090576,0.0,7.347942431505485,5.335085376366015,-526504800.0,78.31218199651795,0.6991715739798448,0.8353104623254013,-0.2722777766911131,1.42,11.49,0.59,86.51508676072449,75.51108717862671,1.2559405208673269,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
33,2017-02-21,6.968332767486572,7.039999961853027,6.952499866485596,7.03000020980835,7.015488624572754,33364800,6.796000194549561,0.0,7.433987704992939,5.341512338240296,-559869600.0,93.51413480899244,0.6837743688141469,0.8032550400621932,-0.23896134249609258,1.42,11.57,0.61,85.59337765167743,81.0003997629738,1.589597287595912,2.0,0.0,1.0,0.0,0.0,2.0,-1.0
34,2017-02-22,7.008333206176758,7.048333168029785,6.9716668128967285,7.030832767486572,7.016319274902344,21528000,6.869666862487793,0.0,7.531223590475474,5.352109790541574,-581397600.0,97.68689578634954,0.6639851457918304,0.7747478071171504,-0.22152532265063996,1.42,11.74,0.6,86.3271884288705,84.49031173064606,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.0
35,2017-02-23,7.061666965484619,7.0625,6.868332862854004,6.954999923706055,6.940642833709717,31338000,6.93100004196167,0.0,7.626717897705779,5.3532543376559545,-550059600.0,97.36047621454286,0.6348646428284148,0.7490351357009144,-0.22834098574499917,1.42,11.71,0.62,84.89638381190518,86.14521761375748,-1.078575558377659,1.0,0.0,0.0,-1.0,0.0,2.0,-1.0
36,2017-02-24,6.855000019073486,6.992499828338623,6.849999904632568,6.992499828338623,6.978065490722656,25365600,6.953999996185303,0.0,7.708284627571371,5.344437603975666,-575425200.0,90.7285363337047,0.6078059546331405,0.7245419002109247,-0.23347189115556843,1.42,11.47,0.72,87.65267856946286,85.60564996415104,0.5391790804303298,1.0,0.0,0.0,1.0,0.0,2.0,-1.0
37,2017-02-27,6.955832958221436,7.017499923706055,6.917500019073486,7.013332843780518,6.9988555908203125,26218800,6.985666561126709,0.0,7.773155976762617,5.3455106721021295,-601644000.0,90.54972038062446,0.5813414570836812,0.7010468227105103,-0.2394107312536582,1.42,12.09,0.63,81.7263071647103,86.29208360341285,0.0,1.0,0.0,1.0,-1.0,0.0,2.0,-1.0
38,2017-02-28,7.014166831970215,7.020833015441895,6.894999980926514,6.958333015441895,6.943969249725342,20952000,7.004333114624023,0.0,7.836463470723877,5.3502864644262695,-580692000.0,90.52230108652704,0.5495947395682483,0.6777668748888798,-0.25634427064126286,1.42,12.92,0.7,76.9517358080434,84.75845651535946,-0.78421813941707,1.0,0.0,1.0,0.0,0.0,2.0,-1.0
39,2017-03-01,7.079999923706055,7.216667175292969,7.046667098999023,7.183332920074463,7.16850471496582,31627200,6.989999675750733,0.0,7.848738168233454,5.417595093892198,-612319200.0,83.95309254396533,0.5364074776158114,0.6538793072138422,-0.23494365919606164,1.51,12.54,0.53,68.69939540824248,82.11024051407219,3.2335317113056927,1.0,0.0,0.0,0.0,0.0,2.0,-2.0
40,2017-03-02,7.179999828338623,7.179999828338623,7.046667098999023,7.070000171661377,7.055406093597412,21459600,7.0204997062683105,6.240751870653073,7.876529981198004,5.494775500394809,-590859600.0,86.86955454094826,0.5109218824507122,0.6307555124794985,-0.23966726005757244,1.51,11.81,0.56,56.16780665660019,75.79247946033206,-1.577718166122688,1.0,0.0,0.0,0.0,0.0,2.0,-1.0
41,2017-03-03,7.053332805633545,7.116666793823242,6.999166965484619,7.1066670417785645,7.091997146606445,17323200,7.043499755859375,5.571766530552432,7.897531377481196,5.559663030299769,-608182800.0,77.01156733155113,0.4880570567044904,0.607540804751759,-0.23896749609453716,1.51,10.96,0.7,59.3722058238747,67.27297929096203,0.5186261559675609,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
42,2017-03-06,7.03000020980835,7.0966668128967285,6.975832939147949,7.057499885559082,7.04293155670166,19387200,7.066333198547364,6.032093581530125,7.883411684253618,5.657754970968956,-627570000.0,76.41516436307205,0.4606589493507167,0.5840836361656084,-0.24684937362978343,1.51,11.24,0.67,50.42833756533022,61.41313596290579,-0.6918455012798419,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
43,2017-03-07,7.012499809265137,7.116666793823242,6.989167213439941,7.022500038146973,7.00800371170044,17714400,7.0751666069030765,5.950047549341837,7.849857891464819,5.767392090097476,-645284400.0,69.90782353612667,0.43115151046972144,0.5592930340030051,-0.25628304706656735,1.51,11.45,0.54,52.79867638103801,55.32278334860171,-0.49592416549273377,1.0,0.0,1.0,0.0,0.0,1.0,-2.0
44,2017-03-08,7.039999961853027,7.126667022705078,7.015832901000977,7.058332920074463,7.043762683868408,19326000,7.088000011444092,4.994084803624638,7.790809940488331,5.901467840680287,-664610400.0,65.43106348428061,0.40597820266293194,0.5334226300783264,-0.2548888548307888,1.51,11.86,0.62,35.15426165205575,54.19973992341431,0.5102581948428941,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
45,2017-03-09,7.056666851043701,7.105833053588867,6.96416711807251,7.079999923706055,7.065384387969971,22086000,7.063000011444092,4.875320401529849,7.740310802955142,6.020578059654722,-686696400.0,62.312036393185394,0.3833574153243733,0.5079908033932727,-0.2492667761377989,1.51,12.3,0.72,29.24242404538442,46.127091866141335,0.30697055348536395,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
46,2017-03-10,7.170833110809326,7.196667194366455,7.075832843780518,7.15749979019165,7.142724990844727,25728000,7.064999961853028,4.85242072765645,7.6583205104797765,6.168262811409465,-660968400.0,63.61958603563742,0.3674481562992895,0.48305207680340967,-0.23120784100824032,1.51,11.66,0.57,24.545412378932244,39.06512069282606,1.0946308943606375,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
47,2017-03-13,7.1508331298828125,7.2058329582214355,7.144166946411133,7.199166774749756,7.184305667877197,16941600,7.075166511535644,4.970666544426331,7.600745924369823,6.292392945233653,-677910000.0,63.28053715898955,0.3541200557594939,0.4592861544940328,-0.21033219746907783,1.51,11.35,0.7,27.8351984627994,29.647366025457472,0.5821444048828894,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
48,2017-03-14,7.150000095367432,7.16083288192749,7.059999942779541,7.145833015441895,7.131082057952881,26510400,7.103499889373779,5.244432347669518,7.547061998091812,6.41052130218081,-651399600.0,60.24219727073368,0.3353877106537899,0.437566745181949,-0.20435806905631815,1.51,12.3,0.73,42.337844687737814,27.207678295705353,-0.7408323904222192,1.0,0.0,1.0,1.0,1.0,1.0,-1.0
49,2017-03-15,7.195000171661377,7.326666831970215,7.120832920074463,7.2708330154418945,7.255824565887451,31906800,7.1281664848327635,5.375991798324112,7.4956265740948504,6.509317829871416,-683306400.0,56.54650903340241,0.32686079969457715,0.41523121551950215,-0.17674083164985,1.51,11.63,0.61,56.56929542211452,31.57281850982315,1.749271214844761,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
50,2017-03-16,7.320833206176758,7.320833206176758,7.21416711807251,7.266666889190674,7.25166654586792,19437600,7.17066650390625,5.0525416624201105,7.4718474761115825,6.588569126976797,-663868800.0,67.02604688274386,0.31612292149629795,0.3947799841021538,-0.15731412521171173,1.51,11.21,0.57,60.97284966208614,42.24744619088391,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0
51,2017-03-17,7.283332824707031,7.3125,7.244999885559082,7.249166965484619,7.234202861785889,17660400,7.207999897003174,4.52707111940458,7.487214122956977,6.620146955305352,-646208400.0,65.33088168634637,0.3027115082362375,0.3756761913012435,-0.14592936613001206,1.51,11.28,0.61,63.16907383086209,53.29332992397949,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
52,2017-03-20,7.249166965484619,7.322500228881836,7.216667175292969,7.2708330154418945,7.255824565887451,18348000,7.226333332061768,4.103783542478595,7.5002673061432725,6.650093770847493,-664556400.0,63.236720457849586,0.29048263279276654,0.35812647562185695,-0.13528768565818083,1.51,11.34,0.64,62.298879604560376,60.23707297168758,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0
53,2017-03-21,7.3516669273376465,7.375,6.929999828338623,6.946667194366455,6.9323272705078125,46784400,7.2406665802001955,3.5273222727456024,7.513211745318987,6.6759270963100406,-617772000.0,68.22159298806767,0.2517318798918051,0.34249660032441753,-0.18152944086522482,1.51,12.47,0.79,66.13032857723518,62.146934365836195,-4.458441287084602,-1.0,0.0,0.0,0.0,1.0,1.0,0.0
54,2017-03-22,6.950832843780518,7.102499961853027,6.918333053588867,7.083333015441895,7.068711280822754,35686800,7.200833415985107,2.5268529264340307,7.509551096747084,6.687226644367214,-653458800.0,37.63069015567179,0.2294049808114078,0.32535812001651454,-0.19190627841021346,1.51,12.81,0.73,62.83534832817472,63.866094004219214,1.9673581193910161,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
55,2017-03-23,7.057499885559082,7.113333225250244,6.993332862854004,7.02666711807251,7.012162208557129,29532000,7.163333415985107,2.623410983067187,7.5079070876090235,6.6906484295876325,-623926800.0,50.68024844236954,0.20477773780087194,0.30825229395951836,-0.20694911231729285,1.51,13.12,0.67,40.383206373969536,63.754852169990095,-0.7999891752350496,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
56,2017-03-24,7.093332767486572,7.175833225250244,6.989999771118164,7.065000057220459,7.050416469573975,25843200,7.115333461761475,2.433624268330138,7.4958599528197425,6.710945578364138,-598083600.0,45.99999237058364,0.18620713813432488,0.29017780301524976,-0.20794132976184976,1.51,12.96,0.69,29.515855343501553,56.449627759793145,0.5455351520688545,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
57,2017-03-27,6.920833110809326,7.139166831970215,6.869166851043701,7.102499961853027,7.087838649749756,37629600,7.078500080108642,1.6777885627556122,7.475804749816699,6.744195231109814,-635713200.0,50.37911710473987,0.17252694972655913,0.2715208121680088,-0.19798772488289929,1.51,12.5,0.58,15.815008179318573,44.2448033485486,0.5307842084762981,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
58,2017-03-28,7.101666927337647,7.297500133514404,7.057499885559082,7.235833168029785,7.2208967208862305,42000000,7.044833469390869,1.5099243392265995,7.466285780113617,6.759130896089792,-677713200.0,54.03362459777233,0.17047900146988493,0.2534251720649831,-0.16589234119019636,1.51,11.53,0.6,24.452438133027112,28.571356632263218,1.8772714803643842,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
59,2017-03-29,7.242499828338623,7.341667175292969,7.225832939147949,7.331666946411133,7.316532135009766,24085200,7.102666664123535,1.7941028538897483,7.4552232349487495,6.794082347097759,-701798400.0,58.148468067426656,0.17457656277533395,0.23604941670668397,-0.12294570786270004,1.51,11.42,0.54,24.745886242569266,23.26110055194908,1.324433222213739,2.0,0.0,0.0,1.0,0.0,0.0,-2.0
60,2017-03-30,7.329166889190674,7.392499923706055,7.304999828338623,7.368332862854004,7.353122711181641,26463600,7.152333450317383,1.9192922268568042,7.496085036520338,6.768303874409021,-728262000.0,60.81666448058762,0.1787223427419944,0.22032204351546575,-0.08319940154694272,1.51,11.54,0.58,37.96190463922371,21.671110851638318,0.5001034104640922,2.0,0.0,1.0,0.0,0.0,1.0,-1.0
61,2017-03-31,7.3358330726623535,7.409999847412109,7.311666965484619,7.350832939147949,7.335658550262451,27073200,7.220666599273682,2.6067650280166794,7.555760032142274,6.734267729317077,-755335200.0,59.391260574882814,0.1785377337849976,0.20654546957166098,-0.05601547157332676,1.51,12.37,0.56,54.695143046486216,29.053409671606698,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
62,2017-04-03,7.372499942779541,7.423333168029785,7.218332767486572,7.335000038146973,7.319858551025391,32260800,7.27783317565918,1.9667602985174732,7.603709627270713,6.714651432553915,-723074400.0,56.90440455976761,0.17509545564727258,0.19410714745968663,-0.0380233836248281,1.69,12.38,0.67,71.28379293869698,39.1343113094264,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
63,2017-04-04,7.2708330154418945,7.374166965484619,7.265832901000977,7.368332862854004,7.353122711181641,16212000,7.324333190917969,1.8400281750372487,7.626974479201087,6.719608791825526,-739286400.0,58.91600643317486,0.1730621530299885,0.18559198921029413,-0.02505967236061124,1.69,11.79,0.62,77.13844446146085,54.6469468748023,0.45443523563295507,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
64,2017-04-05,7.404167175292969,7.531667232513428,7.240832805633545,7.284166812896728,7.269130706787109,36680400,7.350833129882813,2.699841940680971,7.646180283152953,6.729736277337974,-702606000.0,55.030115947134476,0.16278279054942768,0.17933167501235867,-0.03309776892586197,1.69,12.89,0.61,70.31412886039634,67.70579348221469,-1.1422672064882233,1.0,0.0,0.0,0.0,1.0,0.0,-1.0
65,2017-04-06,7.30916690826416,7.350832939147949,7.237500190734863,7.289999961853027,7.274950981140137,30825600,7.341333103179932,2.3895338502057766,7.667606626068567,6.736837734664466,-671780400.0,50.8339961368026,0.1533394068640277,0.1746655697621982,-0.042652325796340984,1.69,12.39,0.66,64.00776555404022,72.9121220868514,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0
66,2017-04-07,7.284999847412109,7.347499847412109,7.202499866485596,7.281667232513428,7.266636371612549,20787600,7.325666522979736,1.964407975297031,7.664080996267805,6.764641131010841,-650992800.0,51.96786628078259,0.1435285676547684,0.17101359962105406,-0.05497006393257131,1.69,12.87,0.67,50.124940519932615,70.48677962529914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
67,2017-04-10,7.306666851043701,7.377500057220459,7.227499961853027,7.289999961853027,7.274950981140137,24188400,7.311833381652832,1.8161827162971418,7.669002207874989,6.773108823339406,-626804400.0,50.52893141467562,0.13487107867569037,0.16779155716863287,-0.06584095698588499,1.69,14.05,0.62,41.01254459207298,61.48227831145638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
68,2017-04-11,7.261666774749756,7.298333168029785,7.03583288192749,7.198332786560059,7.183473587036133,42673200,7.302833366394043,1.2374297068369988,7.678202801268235,6.7754360066643,-584131200.0,74.23544451557777,0.11923867214534045,0.16383512130261124,-0.08919289831454158,1.69,15.07,0.79,23.68328235386654,51.7150835553486,-1.2574372533970202,0.0,0.0,1.0,0.0,0.0,1.0,0.0
69,2017-04-12,7.190000057220459,7.204999923706055,7.081666946411133,7.103332996368408,7.088669776916504,34047600,7.268833351135254,0.9843964549864507,7.673225257286406,6.785941317191744,-550083600.0,58.66837945743724,0.09805388408325033,0.15768646678816753,-0.1192651654098344,1.69,15.77,0.69,13.49984945596656,38.273589155290715,-1.3197471276824468,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
70,2017-04-13,7.074999809265137,7.197500228881836,7.014999866485596,7.019166946411133,7.004677772521973,30685200,7.2326665878295895,0.26281274953195777,7.675990211373785,6.772231933071003,-519398400.0,55.46315513349017,0.07362459162680679,0.14872330471497375,-0.15019742617633391,1.69,15.96,0.96,4.065892623919668,26.065225467302024,-1.184881097370849,-1.0,0.0,3.0,0.0,0.0,0.0,1.0
71,2017-04-17,7.078332901000977,7.195000171661377,7.070000171661377,7.185832977294922,7.170999526977539,18166800,7.178499984741211,-0.39174313769453006,7.682077564387704,6.747144574335035,-537565200.0,46.9342241994676,0.0669411018054884,0.1370662889196192,-0.1402503742282616,1.69,14.66,0.63,0.8438188998050163,13.749674811250921,2.374441755784207,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
