,Date,Open,High,Low,Close,Adj Close,Volume,MA5,CHMF,BBH,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,UD,STATE-A,STATE-B,STATE-C,STATE-D,STATE-E,STATE-F,STATE-G
28,2014-02-12,2.6458330154418945,2.6624999046325684,2.62166690826416,2.6424999237060547,2.635896682739258,54225600,2.4650000095367433,0.0,2.9536956429176446,1.9928599397646471,-67044000.0,48.98447914791411,0.2743401455173631,0.34117471191651044,-0.13366913279829473,1.42,14.3,0.64,68.01873622281694,22.43915933805199,0.47527789814540977,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
29,2014-02-13,2.585833072662353,2.7104170322418213,2.5850000381469727,2.7104170322418213,2.703644037246704,53253600,2.536749982833862,0.0,2.9812609588794494,1.9780446454194605,-120297600.0,51.12598603444373,0.2736730174645472,0.32136009710817315,-0.0953741592872519,1.42,14.14,0.57,82.61565257097097,43.189748707420335,2.5701839355406264,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
30,2014-02-14,2.706666946411133,2.738332986831665,2.677917003631592,2.718333005905152,2.7115402221679688,47438400,2.604583406448364,0.0,3.0000823144957725,1.9656260922704831,-167736000.0,63.104198760638745,0.27066303164742767,0.3047366526064083,-0.06814724191796129,1.42,13.57,0.57,84.04560641720244,64.26907852224845,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
31,2014-02-18,2.7320830821990967,2.7754170894622803,2.7133328914642334,2.7608330249786377,2.753934383392334,34646400,2.648833417892456,0.0,3.0315844485302383,1.9440961967766672,-202382400.0,68.6013291378897,0.2686106165698203,0.29229488458812525,-0.04736853603660984,1.42,13.87,0.61,86.06770734931105,78.22666507033011,1.5634588912087466,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
32,2014-02-19,2.7445828914642334,2.7629170417785645,2.685832977294922,2.7004170417785645,2.693669319152832,68265600,2.692416620254517,0.0,3.0820656989043096,1.9108371442531409,-134116800.0,70.11805035661452,0.25912200078001035,0.2832563695959686,-0.048268737631916525,1.42,15.5,0.55,85.19235838838621,84.24298877916148,-2.1883244170675886,1.0,0.0,0.0,0.0,1.0,1.0,-2.0
33,2014-02-20,2.706666946411133,2.75583291053772,2.6741669178009038,2.7395830154418945,2.7327370643615723,51321600,2.706500005722046,0.0,3.1113332922633243,1.8925070588414123,-185438400.0,71.28351237862763,0.25185929399156404,0.2766400738240738,-0.04956155966501952,1.42,14.79,0.58,85.2231701084367,85.1018907182999,1.4503675935008342,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0
34,2014-02-21,2.7654170989990234,2.77791690826416,2.720000028610229,2.725416898727417,2.718606472015381,41988000,2.725916624069214,0.0,3.1328650773009135,1.8785308062592683,-143450400.0,68.37827003679337,0.2421688871232046,0.2715685170474122,-0.058799259848415164,1.42,14.68,0.55,78.61743736922294,85.49441194871133,-0.5170902518605525,1.0,0.0,0.0,-1.0,1.0,1.0,-2.0
35,2014-02-24,2.742083072662353,2.809999942779541,2.733333110809326,2.773333072662353,2.7664027214050293,49711200,2.728916597366333,0.0,3.1677321878823483,1.8574067545182662,-193161600.0,68.62249083449186,0.23563930146191225,0.26652412988858093,-0.06176965685333735,1.42,14.23,0.55,72.39505533457822,83.01098862201529,1.7581227282075451,1.0,0.0,0.0,0.0,-1.0,1.0,-2.0
36,2014-02-25,2.78458309173584,2.800832986831665,2.7370829582214355,2.7633330821990967,2.756428003311157,46492800,2.7399166107177733,0.0,3.218882491453085,1.8327425218983555,-146668800.0,86.3906599640627,0.22704046101839648,0.2615769702721631,-0.06907301850753322,1.42,13.67,0.57,65.69703517445811,78.74522093741263,-0.3605766130952537,1.0,0.0,1.0,0.0,1.0,2.0,-1.0
37,2014-02-26,2.7874999046325684,2.8104169368743896,2.7233328819274902,2.754167079925537,2.7472846508026123,41464800,2.7404166221618653,0.0,3.2579819997325767,1.8299207528258137,-105204000.0,84.20409853916419,0.21698493101925065,0.2559018617304718,-0.07783386142244231,1.42,14.35,0.57,60.9197036991469,72.2365092927531,-0.33170095681209766,1.0,0.0,0.0,0.0,0.0,2.0,-1.0
38,2014-02-27,2.757082939147949,2.8170828819274902,2.7441670894622803,2.808332920074463,2.8013155460357666,43982400,2.7511666297912596,0.0,3.2844704098316626,1.8418490065323718,-149186400.0,85.75068998306936,0.21095482574952928,0.2495290601195704,-0.07714846874008224,1.42,14.04,0.58,57.71103958794813,66.33726473606107,1.966686790490213,1.0,0.0,0.0,0.0,0.0,2.0,-1.0
39,2014-02-28,2.8087499141693115,2.8575000762939453,2.726249933242798,2.7941670417785645,2.7871851921081543,68359200,2.7649166107177736,0.0,3.3003720484999564,1.87173899384064,-80827200.0,84.99019916592712,0.20269629912714615,0.24256037215123508,-0.07972814604817785,1.42,14.0,0.63,44.314253756090324,61.44259282051772,-0.5044230402541761,1.0,0.0,1.0,0.0,0.0,2.0,-1.0
40,2014-03-03,2.718333005905152,2.7583329677581787,2.663749933242798,2.732917070388794,2.726087808609009,79279200,2.778666639328003,3.9316360160524466,3.3252897643189088,1.8829185184696864,-160106400.0,78.96053054210256,0.18902997657279386,0.2350085129823149,-0.09195707281904208,1.51,16.0,0.62,51.01946558387908,54.31499901439512,-2.192065487637529,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0
41,2014-03-04,2.8254170417785645,2.8566670417785645,2.819166898727417,2.842916965484619,2.835813045501709,54496800,2.770583438873291,4.004479054294903,3.324221763719879,1.9148198508125915,-214603200.0,67.98126146225941,0.18494347644158315,0.22616621964931197,-0.08244548641545763,1.51,14.1,0.48,50.163720132001,51.01491964263918,4.024999378417893,1.0,0.0,1.0,0.0,0.0,1.0,-2.0
42,2014-03-05,2.856250047683716,2.8795828819274902,2.837500095367432,2.8662500381469727,2.8590877056121826,38532000,2.7865002155303955,4.8293231426649115,3.3160592005201623,1.9756213421078084,-253135200.0,69.312370463408,0.18149551231821182,0.21792416138948673,-0.07285729814254982,1.51,13.89,0.46,47.806877324314286,48.499146490656805,0.8207440789033349,1.0,0.0,1.0,0.0,0.0,1.0,-2.0
43,2014-03-06,2.8833329677581787,2.890832901000977,2.8262500762939453,2.855417013168335,2.8482818603515625,46401600,2.8089168071746826,4.949710583525125,3.289308053938033,2.0583446913088546,-206733600.0,69.90383138934632,0.17586161806578504,0.21010596342578092,-0.06848869071999175,1.51,14.21,0.53,42.851919767848756,49.66335434673146,-0.3779511499157673,1.0,0.0,1.0,0.0,0.0,1.0,-2.0
44,2014-03-07,2.8862500190734863,2.892082929611206,2.7725000381469727,2.8145830631256104,2.8075499534606934,66259200,2.818333625793457,4.480505928897287,3.2130337449321043,2.1936189996790003,-140474400.0,64.35660672924485,0.16618606822852877,0.20273848908606762,-0.0731048417150777,1.51,14.11,0.55,47.556779531293635,46.940839074721346,-1.430052067855958,1.0,0.0,0.0,1.0,1.0,1.0,-2.0
45,2014-03-10,2.809999942779541,2.8262500762939453,2.7674999237060547,2.8204169273376465,2.8133692741394043,37790400,2.822416830062866,3.641275329189271,3.1321876736655083,2.321909509879922,-178264800.0,58.94663779172275,0.1571770303931368,0.19502146317124724,-0.0756888655562209,1.51,14.2,0.67,59.94705281293803,46.071858874485564,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
46,2014-03-11,2.842916965484619,2.863332986831665,2.7608330249786377,2.785417079925537,2.778456926345825,59887200,2.839916801452637,3.5166301513799447,3.074635972182861,2.4134612504632162,-118377600.0,55.9435819550918,0.1455354655673693,0.18725885976844062,-0.08344678840214265,1.51,14.8,0.58,51.65406281912203,50.118584037360144,-1.2409458712598131,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
47,2014-03-12,2.7487499713897705,2.8208329677581787,2.7166669368743896,2.816667079925537,2.809628963470459,54806400,2.8284168243408203,2.4043324571517846,3.025198718889036,2.490481800850751,-173184000.0,58.93177283600249,0.137248935113365,0.17932003027378712,-0.08414219032084425,1.51,14.47,0.71,42.67745284968342,53.052631721117905,1.1219145680271048,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0
48,2014-03-13,2.847917079925537,2.851249933242798,2.659167051315308,2.697082996368408,2.690343141555786,94207200,2.8185002326965334,2.5247562957309584,2.9968686808926086,2.536422968925812,-78976800.0,58.23699716494479,0.1196530776919853,0.17113048686976887,-0.10295481835556713,1.51,16.22,0.69,32.36002720412211,51.4261894939145,-4.245588142432877,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
49,2014-03-14,2.667917013168335,2.7054169178009038,2.6383330821990967,2.641666889190674,2.6350655555725098,53659200,2.7868334293365478,2.058879055126758,2.9738765909632914,2.5687761669992533,-25317600.0,47.52901264883705,0.1000829235534555,0.1619034622658621,-0.12364107742481323,1.51,17.82,0.69,32.66426368228815,42.230514290975854,-2.0546682194189647,-2.0,0.0,3.0,0.0,0.0,0.0,-1.0
50,2014-03-17,2.69083309173584,2.751667022705078,2.6879169940948486,2.712083101272583,2.7053062915802,58471200,2.7522501945495605,0.5721936843830722,2.9763644561038576,2.565607728077356,-83788800.0,38.66571654686184,0.08922688325711414,0.15202045637482453,-0.12558714623542078,1.51,15.64,0.57,19.89054308699959,35.900581245364556,2.6655977091601724,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0
51,2014-03-18,2.720417022705078,2.8179171085357666,2.71875,2.8095829486846924,2.8025622367858887,56503200,2.730583429336548,0.11962922814092704,2.9753863869715027,2.5671552679331806,-140292000.0,46.003886097052785,0.08748237360758893,0.14138527935432796,-0.10780581149347807,1.51,14.52,0.55,12.226296807553112,28.30494465780328,3.5950169582325886,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0
52,2014-03-19,2.812083005905152,2.819999933242798,2.7083330154418945,2.7633330821990967,2.756428003311157,68222400,2.735416603088379,0.3462131668679384,2.9762251388559844,2.569538751092542,-72069600.0,53.79778418064584,0.0814291943778267,0.13093937505314765,-0.0990203613506419,1.51,15.12,0.53,9.250082683143162,21.59370119228028,-1.6461470378458687,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
53,2014-03-20,2.737499952316284,2.8104169368743896,2.720000028610229,2.7850000858306885,2.778040885925293,43819200,2.724749803543091,0.8256081819678855,2.972157279423448,2.578356576192803,-115888800.0,46.88222380434011,0.07748712895329302,0.12044688353226338,-0.08591950915794072,1.51,14.52,0.55,31.30803479707552,13.788974192565286,0.7840894668531551,0.0,0.0,0.0,1.0,-1.0,0.0,-2.0
54,2014-03-21,2.8308329582214355,2.837500095367432,2.670417070388794,2.6829171180725098,2.676212787628174,99153600,2.7423332214355467,0.687444500548918,2.9687799867027023,2.58659500916471,-16735200.0,49.371408803513795,0.0653722013043212,0.11059144583501496,-0.09043848906138752,1.51,15.0,0.62,47.29046713470336,17.5948047625906,-3.665456539033829,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0
55,2014-03-24,2.716249942779541,2.721250057220459,2.5420830249786377,2.615417003631592,2.6088812351226807,133072800,2.750583267211914,0.6795015335932579,2.970121252475474,2.5841704249995017,116337600.0,46.75324876386118,0.04975084200793889,0.100390909269591,-0.10128013452330423,1.51,15.09,0.66,59.2749411023111,29.282861538307348,-2.5159224631363997,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0
56,2014-03-25,2.657500028610229,2.7054169178009038,2.5754170417785645,2.639583110809326,2.6329874992370605,86258400,2.731250047683716,0.49404988402038963,3.003478226057755,2.5362162500698693,202596000.0,34.36426297029911,0.038872704761328425,0.08974817331854318,-0.10175093711442951,1.51,14.02,0.53,43.32813659815201,45.95781434469666,0.9239867732059093,-1.0,0.0,1.0,-1.0,0.0,-1.0,-2.0
57,2014-03-26,2.680417060852051,2.696249961853028,2.53708291053772,2.5391669273376465,2.532822132110596,100665600,2.6972500801086428,0.6211735542117648,3.0230999453892244,2.503900132176287,303261600.0,34.43933417352734,0.021896546074518852,0.07881748105720579,-0.11384186996537388,1.51,14.93,0.64,27.345704260524155,49.96451494505549,-3.804244051284711,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0
58,2014-03-27,2.5291669368743896,2.561666965484619,2.453332901000977,2.4941670894622803,2.487934827804565,100996800,2.6524168491363525,-0.05313462112889136,3.055012872402431,2.454806635196447,404258400.0,30.66732855495077,0.004756872901638509,0.06795564421082062,-0.12639754261836422,1.51,14.62,0.57,8.716655781547606,43.31626065366242,-1.7722284183399162,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0
59,2014-03-28,2.518749952316284,2.5916669368743896,2.4895830154418945,2.510416984558105,2.5041439533233643,83220000,2.5942502498626707,-0.8561008292132344,3.1100809380101357,2.3710580384048625,487478400.0,30.51192234942411,-0.007429567415927263,0.057363860805063185,-0.1295868564419809,1.51,14.41,0.64,2.6055081717743467,26.463498880074585,0.651515897410393,-2.0,0.0,3.0,0.0,0.0,-1.0,-1.0
60,2014-03-31,2.567500114440918,2.612916946411133,2.55916690826416,2.5604169368743896,2.55401873588562,81220800,2.55975022315979,-1.474393987470437,3.1360076875469893,2.318922951719978,568699200.0,31.381341734087457,-0.012904080671799267,0.04662425517472525,-0.11905667169304904,1.51,13.88,0.57,2.6055081717743467,12.889289404615369,1.9916990931722056,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0
61,2014-04-01,2.6016669273376465,2.702500104904175,2.598750114440918,2.699167013168335,2.692422151565552,89020800,2.5487502098083494,-2.779772662438058,3.1494206456884313,2.2914266875838663,479678400.0,36.72562674682425,-0.005977792029197904,0.03547020469923767,-0.08289599345687115,1.69,13.1,0.47,1.409967268949403,4.6425573750321,5.419042277673869,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0
62,2014-04-02,2.733750104904175,2.740417003631592,2.682499885559082,2.720417022705078,2.7136192321777344,81612000,2.5606669902801515,-2.034243296730127,3.1286599894098175,2.294909554746575,561290400.0,43.8481528018728,0.001212067833653574,0.025758317320679385,-0.04909249897405162,1.69,13.09,0.51,7.158319235108698,2.2069945374993654,0.7872802769547604,0.0,0.0,1.0,1.0,0.0,0.0,-2.0
63,2014-04-03,2.728749990463257,2.740000009536743,2.608333110809326,2.65625,2.6496121883392334,79809600,2.596917009353638,-1.98220677910014,3.0982680438483325,2.310634863523188,641100000.0,51.36191210399904,0.0017125993299713649,0.017283310529608336,-0.031141422399273942,1.69,13.37,0.59,24.94570683719412,3.7245982252774823,-2.358720084807908,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
64,2014-04-04,2.703332901000977,2.7149999141693115,2.4216670989990234,2.4454169273376465,2.4393060207366943,185505600,2.6293335914611817,-2.2025745275136,3.063728111242365,2.3262442337919174,826605600.0,50.84255005903884,-0.014733355856292096,0.010210021421347241,-0.049886754555278676,1.69,13.96,0.65,43.166943252525584,11.171331113750739,-7.9372450884650725,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0
65,2014-04-07,2.396667003631592,2.462083101272583,2.322082996368408,2.3720829486846924,2.3661551475524902,156331200,2.61633358001709,-2.9041782568806824,3.055613162292913,2.304456446395441,982936800.0,36.743999725038016,-0.033300465984725136,0.0030451105475437995,-0.07269115306453787,1.69,15.57,0.62,56.23803699960482,25.090323108276134,-2.998833361834685,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0
66,2014-04-08,2.38083291053772,2.446666955947876,2.3545830249786377,2.438333034515381,2.4322400093078613,121620000,2.5786667823791505,-3.8381948217423583,3.096137981325988,2.2220010313286345,861316800.0,27.71645545763522,-0.042182947517833025,-0.004974130646462151,-0.07441763374274174,1.69,14.89,0.56,38.450649397519406,41.450229029774846,2.7929076370379002,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
67,2014-04-09,2.4641671180725098,2.566667079925537,2.4454169273376465,2.563333034515381,2.5569276809692383,110980800,2.5264999866485596,-2.4225125438603667,3.1050702568447033,2.1740687532667877,750336000.0,33.77703007145658,-0.03868992937405391,-0.012094074378945694,-0.05319170999021643,1.69,13.82,0.45,18.819445713238544,45.95187654988327,5.126453123120811,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0
68,2014-04-10,2.56833291053772,2.5687499046325684,2.305000066757202,2.326667070388794,2.3208529949188232,161138400,2.49508318901062,-1.87296407762902,3.0822388949471424,2.170941783738363,911474400.0,39.96981036325306,-0.054391659540745874,-0.016921496854022628,-0.0749403253734465,1.69,15.89,0.7,5.278882797034876,37.83604403678759,-9.232743499961583,-2.0,0.0,0.0,0.0,1.0,-1.0,-1.0
69,2014-04-11,2.2629170417785645,2.351249933242798,2.229166984558105,2.2454171180725098,2.2398061752319336,105938400,2.4291666030883787,-2.549588100241445,3.0941452950993225,2.125465952281252,1017412800.0,35.630238200794935,-0.07255521459069847,-0.022139507090113586,-0.10083141500116977,1.69,17.03,0.75,20.517908910951277,20.84965930259761,-3.4921176884455174,-2.0,0.0,3.0,0.0,0.0,-1.0,0.0
70,2014-04-14,2.300832986831665,2.331249952316284,2.232917070388794,2.295833110809326,2.2900962829589844,140637600,2.3891666412353514,-2.8788555773261373,3.152593600593039,2.0283648850102924,1158050400.0,35.23935219073911,-0.08193729146745987,-0.028767410858880165,-0.1063397612171594,1.69,16.11,0.61,20.517908910951277,14.872079140408232,2.245284064641595,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0
