,Date,Open,High,Low,Close,Adj Close,Volume,MA5,CHMF,BBH,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,UD,STATE-A,STATE-B,STATE-C,STATE-D,STATE-E,STATE-F,STATE-G
0,2016-01-04,4.442500114440918,4.46875,4.280832767486572,4.46875,4.4595255851745605,132933600,4.46875,0.0,4.406110922495524,4.406110922495524,-132933600.0,0.0,0.0,0.0,0.0,1.41,20.7,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0
1,2016-01-05,4.520833015441895,4.538750171661377,4.368332862854004,4.428750038146973,4.419608116149902,66163200,4.448750019073486,0.0,4.504027843475342,4.347360769907635,-66770400.0,0.0,0.35329060133366164,0.0,0.7065812026673233,1.41,19.34,0.65,0.0,0.0,-0.8951040414663436,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0
2,2016-01-06,4.207499980926514,4.377082824707031,4.201666831970215,4.309999942779541,4.301103115081787,121893600,4.402499993642171,0.0,4.6348696906150435,4.1302226292973385,-188664000.0,0.0,0.6165861862086879,0.0,1.2331723724173758,1.41,20.59,0.7,0.0,0.0,-2.6813456244895173,-1.0,0.0,0.0,0.0,-1.0,-2.0,-1.0
3,2016-01-07,4.029167175292969,4.1875,3.894166946411133,3.900000095367432,3.891949653625488,170174400,4.276875019073486,0.0,4.993134305146153,3.5776294417512275,-18489600.0,0.0,0.783138737115407,0.0,1.566277474230814,1.41,24.99,0.89,0.0,0.0,-9.512757606852729,-1.0,0.0,0.0,0.0,1.0,-2.0,0.0
4,2016-01-08,3.984582901000977,4.0570831298828125,3.790416955947876,3.8079171180725098,3.8000566959381104,165909600,4.183083438873291,0.0,5.105793317131979,3.3048733075730192,147420000.0,0.0,0.8973583188436931,0.0,1.7947166376873862,1.41,27.01,0.93,0.0,0.0,-2.3611019241846165,-1.0,0.0,0.0,0.0,0.0,-2.0,1.0
5,2016-01-11,3.887083053588867,3.917917013168335,3.662499904632568,3.841249942779541,3.833320617675781,168088800,4.183083438873291,0.0,5.1528332842315105,3.1251296653093696,315508800.0,0.0,0.9792793182502475,0.0,1.958558636500495,1.41,24.3,0.94,0.0,0.0,0.8753558355782509,-1.0,0.0,0.0,0.0,0.0,-2.0,1.0
6,2016-01-12,3.944582939147949,4.030416965484619,3.808332920074463,3.9708330631256095,3.96263599395752,158760000,4.057583427429199,0.0,5.0905468376871115,3.129572161794092,156748800.0,0.0,1.0426396741861206,0.0,2.085279348372241,1.41,22.47,0.86,0.0,0.0,3.3734623436740385,0.0,0.0,1.0,0.0,0.0,-2.0,0.0
7,2016-01-13,4.018750190734863,4.046667098999023,3.541666984558105,3.555417060852051,3.5480775833129883,206700000,3.966000032424927,0.0,5.116507553808696,3.0047424994381204,363448800.0,0.0,1.04726044661336,0.0,2.09452089322672,1.41,25.22,0.91,1.2680100636871037,0.0,-10.461683875135442,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0
8,2016-01-14,3.600416898727417,3.881249904632568,3.4291670322418213,3.785417079925537,3.7776029109954834,181708800,3.815083456039429,0.0,5.114982944979236,2.925819622114226,181740000.0,0.0,1.0572936977959668,0.0,2.1145873955919336,1.41,23.95,0.82,7.4654763653908915,0.4226700212290346,6.469002514668909,-1.0,0.0,0.0,0.0,-1.0,-2.0,0.0
9,2016-01-15,3.407500028610229,3.5541670322418213,3.288749933242798,3.4375,3.4304041862487797,282357600,3.7921668529510497,0.0,5.220283723281443,2.70179971813498,-100617600.0,0.0,1.0253515070441659,0.7529829978163494,0.544737018455633,1.41,27.02,1.14,7.4654763653908915,2.9111621430259986,-9.190984046925177,-1.0,0.0,3.0,0.0,0.0,-2.0,2.0
