,Date,Open,High,Low,Close,Adj Close,Volume,MA5,CHMF,BBH,BBL,OBV,RSI,DIF,MACD,DFF,IR,VIX,PCR,KL,DL,UD
33,2018-02-20,92.0,97.36000061035156,89.37999725341797,90.4800033569336,89.82710266113281,898800,91.26199951171876,0.0,135.9780295270078,57.32590444312564,-2994900.0,37.10926017516101,6.02695572568598,9.1008928981458,-6.147874344919639,1.42,20.6,0.66,37.33507034949358,13.239263657165692,-5.097538459864137
34,2018-02-21,91.1500015258789,97.8499984741211,90.69000244140624,90.97000122070312,90.3135757446289,1046800,92.34600067138672,0.0,135.68062411567666,56.898643258997794,-1948100.0,38.26138439689369,5.541095783886419,8.188351721160734,-5.294511874548629,1.42,20.02,0.58,47.923587138871234,24.116878205766312,0.541553763914604
35,2018-02-22,93.2300033569336,97.0,90.8000030517578,91.5500030517578,90.88939666748048,921900,93.29400024414062,0.0,133.55331573319305,57.557618460735995,-1026200.0,42.307076525059124,5.143557846960789,7.358101656149363,-4.429087618377148,1.42,18.72,0.63,45.76788584215989,36.49408846753536,0.6375748304625395
36,2018-02-23,93.7300033569336,95.5500030517578,88.18099975585938,95.5199966430664,94.83072662353516,1347500,92.94800109863282,0.0,132.0520133606071,57.89168781126787,-2373700.0,42.242211637684306,5.090175101987128,6.73057380395712,-3.2807974039399834,1.42,16.49,0.62,40.31630170902661,43.675514443508234,4.3364210365609335
37,2018-02-26,97.0,98.5500030517578,94.0,97.62000274658205,96.91558074951172,861800,92.77200012207031,0.0,129.85114383025228,58.7489238170459,-3235500.0,49.98348391817397,5.1578651749863695,6.300933961596659,-2.2861375732205786,1.42,15.8,0.59,35.93615934409723,44.669258230019246,2.198498929352799
38,2018-02-27,97.18000030517578,98.7979965209961,93.83999633789062,93.9800033569336,93.30184173583984,795500,93.22800140380859,0.0,126.0959308094278,61.14047030344658,-2440000.0,61.9640144876738,4.86174929596838,6.0038424493472276,-2.284186306757695,1.42,18.59,0.63,42.02910283945112,40.67344896509457,-3.7287433796716396
39,2018-02-28,94.19000244140624,95.38999938964844,88.75,88.76000213623047,88.11952209472656,1348700,93.9280014038086,0.0,119.95865782094984,65.51900992400459,-1091300.0,51.734759533847196,4.157934771485486,5.771351211299159,-3.226832879627345,1.42,19.85,0.67,51.759505157363314,39.42718796419165,-5.554374371405046
40,2018-03-01,88.5,89.37000274658203,82.3499984741211,86.2699966430664,85.64746856689453,1722600,93.48600158691406,-0.5244517451113746,115.9655799637306,67.93508760829089,631300.0,45.556191860561775,3.360496346621261,5.483366290823822,-4.245739888405122,1.51,22.47,0.72,46.80816977606339,43.24158911363722,-2.8053238319466822
41,2018-03-02,82.94999694824219,93.62000274658205,82.30000305175781,93.0999984741211,92.42819213867188,1438200,92.43000030517578,-0.33775768633735503,113.3741824938579,68.82748503747347,-806900.0,58.19413676209719,3.24226984817507,5.105460624041653,-3.7263815517331658,1.51,19.59,0.71,29.154162882438666,46.865592590959274,7.917007183057101
42,2018-03-05,92.52999877929688,98.69200134277344,92.37999725341795,97.66999816894533,96.96521759033205,1248900,91.94600067138671,-0.14035912073806184,110.83393735010847,70.22373044570858,-2055800.0,63.847597387767095,3.477251685752492,4.731344432861876,-2.5081854942187682,1.51,18.73,0.55,7.346768693020746,42.57394593862179,4.908700074892636
43,2018-03-06,98.87999725341795,99.31999969482422,94.0,98.33999633789062,97.63038635253906,1162000,91.95599975585938,0.1994460184047831,110.57482434841612,70.39494341281434,-893800.0,63.37221438157581,3.675174612593665,4.448043983980377,-1.545738742773425,1.51,18.36,0.52,13.79966164529791,27.7697004505076,0.6859815516596646
44,2018-03-07,96.1999969482422,102.4000015258789,95.25,102.25,101.51216888427734,1066900,92.82799835205078,0.5616038589846003,111.76749358072956,69.93927394653281,-1960700.0,62.979627636495415,4.100269225043817,4.240719409392294,-0.2809003686969529,1.51,17.76,0.58,36.83276876654684,16.766864406919108,3.976005498998414
45,2018-03-08,103.3000030517578,104.5,99.4499969482422,102.7300033569336,101.98870086669922,918300,95.52599792480468,0.5884410146340959,113.62454116342707,69.27785955271875,-1042400.0,60.30797426732578,4.424884710849412,4.124798451401519,0.6001725188957856,1.51,16.54,0.61,60.471629078820136,19.326399701621835,0.46944093587637514
46,2018-03-09,104.58999633789062,108.5,102.79000091552734,107.29000091552734,106.51580810546876,1108400,98.81799926757813,0.6699261342908568,115.92687703644002,67.84319030568237,-2150800.0,57.744066826534834,4.99254753533306,4.050877296830661,1.883340477004797,1.51,14.64,0.53,73.17280419976704,37.0346864968883,4.438817686737639
47,2018-03-12,108.7300033569336,109.9499969482422,105.1500015258789,109.05999755859376,108.27304077148438,831600,101.65599975585937,1.0154910312419843,119.08855421009021,66.82417975800875,-2982400.0,63.4663103875481,5.521598796294697,4.032508670202516,2.9781802521843623,1.51,15.78,0.57,74.85442527156336,56.825734015044674,1.6497312218871185
48,2018-03-13,109.6999969482422,111.91000366210938,104.20099639892578,105.37000274658205,104.6096649169922,1120000,103.93399963378906,1.0249042350154587,119.30802036349814,69.74097993150511,-1862400.0,72.5048344441974,5.57881488416632,4.105825281349884,2.945979205632872,1.51,16.35,0.57,77.95857605452763,69.49961951671685,-3.383453965354466
49,2018-03-14,106.81999969482422,107.1449966430664,102.0500030517578,103.81999969482422,103.07083129882812,742100,105.34000091552734,0.7919135826233317,120.81019152332014,70.5578423308465,-1120300.0,66.18705085330689,5.4364190983509815,4.263700849425533,2.3454364978508977,1.51,17.23,0.69,78.93212861467013,75.32860184195268,-1.4710097858549265
50,2018-03-15,105.31999969482422,105.31999969482422,97.7699966430664,99.23999786376952,98.5238800048828,816800,105.65400085449218,0.5630955985598036,120.82016361054724,72.48670335315717,-303500.0,63.498344782459874,4.897545683074171,4.494358932951057,0.8063735002462273,1.51,16.59,0.63,75.71915175541619,77.24837664692036,-4.4114831867823945
51,2018-03-16,99.16999816894533,100.5,97.5999984741211,98.0199966430664,97.31268310546876,885800,104.95599975585938,0.25114920752213565,120.8413337984635,73.52419964880212,582300.0,54.038211230478865,4.322216890729138,4.678278470162068,-0.712123158865861,1.51,15.8,0.63,61.044136832340634,77.53661880820465,-1.2293442633663165
52,2018-03-19,97.0,98.86000061035156,89.0,92.52999877929688,91.86231231689452,1427500,103.10199890136718,-0.07094506732186108,120.96454350777684,73.79785629284167,2009800.0,50.44266691703954,3.3842561339104975,4.772163492937251,-2.775814718053507,1.51,19.02,0.67,36.24938426928363,71.89847240080898,-5.600895788398164
53,2018-03-20,93.43000030517578,95.79900360107422,91.30999755859376,93.13999938964844,92.46790313720705,837500,99.7959991455078,-0.027617563782196018,121.05868615659338,73.44421377626796,2847300.0,48.45842613220572,2.659480590973402,4.739839217528011,-4.160717253109217,1.51,18.2,0.68,14.747632935492334,57.67089095234682,0.6592463183821451
54,2018-03-21,93.44000244140624,97.5,92.5,96.02999877929688,95.33705139160156,724600,97.3499984741211,0.103162650289858,120.96060348548035,73.64326309166806,2122700.0,55.162655180011065,2.2918702953567447,4.5797515915201865,-4.575762592326884,1.51,17.86,0.62,2.6796367633303233,37.34705134570553,3.1028552808533005
55,2018-03-22,93.08000183105467,96.08999633789062,87.5,87.62999725341797,86.9976577758789,1395000,95.79199829101563,0.3911950134466751,120.84037453369483,73.98082526488916,3517700.0,61.396546246834966,1.3076527591726688,4.342749989798779,-6.070194461252221,1.51,23.34,0.74,0.8875316642578519,17.892217989368763,-8.747268179378409
56,2018-03-23,88.48999786376953,90.16999816894533,82.29499816894531,82.5,81.9046859741211,1618500,93.46999816894531,0.3693922043910423,121.21574268396293,73.3344566975475,5136200.0,43.8387009507611,0.11240957802446871,3.933317236892069,-7.6418153177352,1.51,24.87,0.76,5.979921363855347,6.104933787693503,-5.854156583598291
57,2018-03-26,87.08999633789062,89.91999816894531,81.5,89.4800033569336,88.83432006835938,1983500,90.36599884033203,-0.036562545179030875,122.89436504903979,70.84630089537755,3152700.0,33.125696108041055,-0.26850614600320455,3.3322962126398212,-7.201604717286052,1.51,21.03,0.63,5.979921363855347,3.182363263814507,8.460610129616475
58,2018-03-27,90.51000213623048,91.29000091552734,77.16000366210938,78.0,77.43716430664062,2550900,89.75599975585938,0.014352073256597306,123.80313655807467,68.9618625772606,5703600.0,41.35779105372413,-1.4796682357973197,2.6825938759543186,-8.324524223503277,1.51,22.5,0.71,5.092389699597494,4.282458130656182,-12.829685880922614
59,2018-03-28,78.95999908447266,79.5,72.02999877929688,77.54000091552734,76.98046875,2332500,86.72799987792969,0.034945147680353346,125.81623588205149,65.6098301986777,8036100.0,29.389767767099485,-2.4484171705991002,1.9141397277156185,-8.725113796629437,1.51,22.87,0.68,9.072599298910761,5.684077475769396,-0.5897424159905795
60,2018-03-29,79.54000091552734,82.93000030517578,75.91000366210938,79.41000366210938,78.83699035644531,1452000,83.03000030517578,0.3646406328312409,129.32459881810877,60.640467201585224,9488100.0,28.58357125732843,-3.030332303031571,1.0979216328630328,-8.256507871789207,1.51,19.97,0.63,9.072599298910761,6.714970120787868,2.4116620125130384
61,2018-04-02,78.80000305175781,78.80000305175781,67.18099975585938,68.88999938964844,68.39288330078125,3498300,81.38600158691406,0.337741588216443,130.80440974535537,58.50265659985949,12986400.0,25.16037429709857,-4.290917635896861,0.28097172244517626,-9.143778716684075,1.69,23.62,0.77,9.072599298910761,7.745862765806339,-13.24770657009877
62,2018-04-03,70.54000091552734,72.18900299072266,66.18000030517578,70.12000274658203,69.61402130126953,2978900,78.66400146484375,-0.03708747056501959,134.96163255162236,52.54046705775265,15965300.0,19.03808251599915,-5.131536445014291,-0.5718253630889747,-9.119422163850633,1.69,21.1,0.65,2.3232732251966968,9.072599298910761,1.7854599620136025
63,2018-04-04,66.9000015258789,78.0,66.55000305175781,77.20999908447266,76.6528549194336,2815700,74.79200134277343,-0.1172905263146313,138.62318828094317,46.20381163767663,13149600.0,21.759342001900677,-5.166078123835661,-1.4374939226431627,-7.457168402384996,1.69,20.06,0.63,2.3232732251966968,6.822823941006074,10.111232259237513
64,2018-04-05,78.5999984741211,78.5999984741211,71.5,72.44000244140625,71.91728210449219,2444900,74.63400115966797,-0.0344870105742356,139.91825829094438,42.57874183112595,15594500.0,30.419429117042867,-5.514780560264128,-2.2661548581089854,-6.497251404310286,1.69,18.94,0.61,3.6323444990563174,4.573048583101385,-6.177951948746596
65,2018-04-06,70.0999984741211,71.72000122070312,64.5999984741211,66.16000366210938,65.68258666992188,3031000,73.61400146484375,-0.4710310202616811,140.10305044719183,39.815282987866766,18625500.0,30.334610609246397,-6.22610253632422,-3.0242030047130743,-6.403799063222291,1.69,21.49,0.76,10.581333391763838,2.759630316483237,-8.669241534574091
66,2018-04-09,69.94999694824219,74.5989990234375,69.91999816894531,71.16999816894531,70.65644073486328,2363400,70.96400146484375,-0.7086440927921649,140.65846628944362,35.7865339140069,16262100.0,28.237711073388,-6.312795661907742,-3.728482128529595,-5.168627066756295,1.69,21.77,0.61,15.293935230961361,5.5123170386722835,7.572542668562798
67,2018-04-10,74.97000122070312,80.45999908447266,73.16100311279297,79.77999877929688,79.20431518554688,2270600,71.42000122070313,-0.9901802371724181,138.0571747060788,34.958125281714175,13991500.0,35.31353118000881,-5.621939279565851,-4.400069852518988,-2.4437388540937253,1.69,20.47,0.57,13.984863957101743,9.835871040593839,12.09779518317944
68,2018-04-11,77.87000274658203,84.06999969482422,77.5,81.38999938964844,80.80269622802734,1587500,73.3520004272461,-0.863176764043351,133.05771428413587,36.932285868452055,12404000.0,41.72447942993528,-4.888169252921614,-4.860322190715491,-0.05569412441224486,1.69,20.24,0.65,10.969619509433912,13.286710859942316,2.0180504324216253
69,2018-04-12,82.73999786376953,86.51000213623047,81.9000015258789,84.98999786376953,84.37672424316406,1657800,74.18800048828125,-0.6588775667691809,127.3032150206981,40.06941834111834,10746200.0,40.78549915677137,-3.9703932084365903,-5.131405755417993,2.3220250939628055,1.69,18.49,0.66,31.02514597835346,13.416139565832339,4.423145965251063
70,2018-04-13,85.75,86.25,80.35099792480469,82.36000061035156,81.76569366455078,1502500,76.6979995727539,-0.4791019552544116,122.01093562157496,43.37453114478245,12248700.0,48.231511648421474,-3.4158916073784127,-5.235856967129662,3.639930719502498,1.69,17.41,0.66,57.099439374467,18.659876481629706,-3.0944785498566496
71,2018-04-16,83.5,84.86000061035156,79.13999938964844,80.5999984741211,80.01839447021484,1081000,79.93799896240235,-0.47128521436163057,117.4642730361229,46.142227208017715,13329700.0,49.902966876328726,-3.082924522175958,-5.1386318528498345,4.111414661347753,1.69,16.56,0.64,79.48990543213812,33.03140162075146,-2.1369622671047694
72,2018-04-17,82.2300033569336,87.4800033569336,81.69000244140625,86.44000244140625,85.81625366210938,1446300,81.8239990234375,-0.5097508806655884,113.05983778865723,48.82932923404786,11883400.0,43.3652083638779,-2.3210505688900156,-4.911008305867798,5.179915473955564,1.69,15.25,0.68,79.36804859902777,55.87149692831952,7.245662627599492
73,2018-04-18,87.30000305175781,88.66000366210938,84.8499984741211,85.6500015258789,85.03196716308594,962500,83.15599975585937,-0.22117270001227118,110.82671132632487,50.23645599138346,12845900.0,56.88642510568853,-1.760710073749209,-4.594894133096059,5.668368118693699,1.69,15.6,0.56,75.26240330646505,71.98579780187764,-0.9139297700307747
74,2018-04-19,84.6500015258789,86.5,80.30000305175781,81.08999633789062,80.50484466552734,1201300,84.00800018310547,-0.3957351505899041,108.64815788715148,51.712042867649956,14047200.0,56.58172417627678,-1.6653928908573192,-4.177775190149957,5.024764598585275,1.69,15.96,0.64,76.16036604031545,78.04011911254365,-5.323998957093412
75,2018-04-20,81.1500015258789,82.37999725341797,79.06099700927734,80.3499984741211,79.77019500732422,983100,83.22799987792969,-0.7504887310949535,104.54099055319789,54.54787688861528,15030300.0,51.30637060345779,-1.6307665185691604,-3.671029673986968,4.080526310835615,1.69,16.88,0.65,78.5160253788284,76.93027264860275,-0.9125636911932578
76,2018-04-23,80.0,80.61900329589844,75.5999984741211,77.86000061035156,77.29816436767578,1289300,82.8259994506836,-0.6425721023158407,102.02076418923988,56.08713655742355,16319600.0,60.50990442965305,-1.7836856688028178,-3.1508042136160146,2.7342370896263937,1.69,16.34,0.61,74.19233505035028,76.64626490853631,-3.098939528382816
77,2018-04-24,78.79000091552734,79.19999694824219,72.0199966430664,73.73999786376953,73.20789337158203,1532400,82.27799987792969,-0.4885876047027619,101.0264025961165,56.38529835196295,17852000.0,56.9379697846932,-2.211828405393561,-2.7243315901978997,1.0250063696086773,1.69,18.02,0.68,45.87277342981282,76.28957548983136,-5.291552420093703
78,2018-04-25,74.0,75.51000213623047,70.0999984741211,73.3499984741211,72.82071685791016,1498700,79.73799896240234,-0.8599638225879965,99.29503647829206,56.91866413409399,19350700.0,46.71463607165188,-2.553172912091668,-2.4269603849170047,-0.2524250543493265,1.69,17.84,0.7,18.870842616293125,66.1937112863305,-0.5288844601934239
79,2018-04-26,74.19999694824219,78.09400177001953,73.45999908447266,77.08999633789062,76.5337142944336,1264100,77.27799835205079,-0.5993013036421706,98.94365793828467,56.35370915766259,18086600.0,50.93949620790895,-2.493164671373904,-2.2694914631009024,-0.4473464165460035,1.69,16.24,0.61,1.2258848412204209,46.31198369881874,5.098838366150815
80,2018-04-27,77.7300033569336,80.05000305175781,76.69999694824219,79.02999877929688,78.45972442626953,1181800,76.47799835205078,-0.5104947840362315,98.94380890848569,56.33935810404685,16904800.0,61.908904795329725,-2.2629795054415496,-2.1669662479892904,-0.19202651490451839,1.69,15.41,0.64,0.0,21.989833629108787,2.5165423966335254
81,2018-04-30,79.62999725341797,80.55000305175781,74.6500015258789,74.6500015258789,74.11133575439453,1332800,76.21399841308593,-0.3769959080209684,98.85980544024088,56.34102794395508,18237600.0,59.177953369832785,-2.4062475522863878,-2.0758612461299117,-0.660772612312952,1.69,15.93,0.61,6.716948308811166,6.698909152504515,-5.542195775112901
82,2018-05-01,74.9800033569336,77.25,73.19999694824219,77.16000366210938,76.60321807861328,834700,75.5719985961914,-0.5472657785242164,98.42095370606972,57.27917980833458,17402900.0,43.3532045529628,-2.2908448823682477,-2.0853275776183975,-0.4110346094997004,1.7,15.49,0.68,16.918095430709208,2.647611050010529,3.3623604620561576
